"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"228",-1031.84,-9.59162,1.81274,0.934804,0.321855,2.80192,0.561777,0.904141,1.54611,1,0,1,228,228
"229",-1028.28,-5.52447,1.85423,0.970298,0.35782,2.68769,0.621478,0.929506,1.5398,1,0,1,229,229
"230",-1021.78,-0.316626,1.81848,1.01118,0.368266,2.71084,0.618832,0.937119,1.47634,1,0,1,230,230
"231",-1033.71,-5.42005,1.80186,1.00925,0.458396,2.72863,0.532791,0.951342,1.49101,1,0,1,231,231
"232",-1024.38,-3.70375,1.79256,0.999657,0.340327,2.63793,0.59525,1.04103,1.45566,1,0,1,232,232
"233",-1025.02,-1.88592,1.79895,0.974337,0.376245,2.66629,0.593082,0.962127,1.50378,1,0,1,233,233
"234",-1029.56,-6.07908,1.87307,1.04606,0.290908,2.7666,0.655596,0.937546,1.45952,1,0,1,234,234
"235",-1060.59,-5.48612,1.82526,1.04413,0.461363,2.89153,0.602178,0.940329,1.47715,1,0,1,235,235
"236",-1025.27,-3.18063,1.84573,0.989522,0.410768,2.74922,0.6,0.969178,1.51877,1,0,1,236,236
"237",-1023.61,-1.8295,1.7695,0.97341,0.385082,2.69994,0.629522,0.952683,1.46919,1,0,1,237,237
"238",-1023.99,-3.95074,1.80905,1.04118,0.370145,2.5559,0.611879,0.9632,1.47482,1,0,1,238,238
"239",-1027.57,-2.11931,1.84136,0.986198,0.422546,2.67308,0.614849,0.949692,1.45022,1,0,1,239,239
"240",-1023.98,-1.61595,1.80771,0.998333,0.412106,2.71435,0.606822,0.905766,1.48579,1,0,1,240,240
"241",-1024.63,-3.04672,1.85389,0.968682,0.32019,2.79281,0.645229,0.988357,1.46118,1,0,1,241,241
"242",-1023.3,-3.35642,1.82998,1.01692,0.325858,2.71136,0.566424,0.904185,1.44272,1,0,1,242,242
"243",-1022.86,-1.42163,1.84722,0.998336,0.343073,2.70217,0.586906,0.983083,1.47582,1,0,1,243,243
"244",-1026.98,-5.36395,1.8122,1.01419,0.463825,2.63983,0.659564,1.00227,1.50238,1,0,1,244,244
"245",-1027.08,-2.40005,1.8008,1.05324,0.373037,2.70762,0.592703,0.930658,1.48351,1,0,1,245,245
"246",-1022.2,-1.46755,1.82367,1.03448,0.3848,2.72951,0.622317,0.97541,1.49117,1,0,1,246,246
"247",-1025.68,-4.81799,1.8171,0.966188,0.3083,2.67099,0.57314,0.976103,1.52344,1,0,1,247,247
"248",-1022.97,-1.21937,1.82596,0.973633,0.390472,2.76426,0.628886,0.978133,1.49037,1,0,1,248,248
"249",-1027.28,-5.1529,1.82287,1.02509,0.396034,2.65234,0.605215,0.995666,1.41145,1,0,1,249,249
"250",-1031.85,-8.60082,1.77698,0.943463,0.355098,2.87152,0.54205,0.971076,1.42104,1,0,1,250,250
"251",-1028.45,-2.7756,1.8396,0.98691,0.382404,2.64075,0.602281,0.959929,1.43195,1,0,1,251,251
"252",-1027.17,-3.10149,1.83257,1.01777,0.363163,2.60952,0.633818,0.950787,1.43599,1,0,1,252,252
"253",-1029.7,-4.64725,1.81159,0.976025,0.351707,2.70446,0.70363,0.88691,1.47742,1,0,1,253,253
"254",-1023.86,-1.43192,1.82377,1.00578,0.420796,2.72193,0.586721,0.955522,1.45703,1,0,1,254,254
"255",-1027.93,-2.93109,1.8072,0.958556,0.326051,2.61564,0.618299,0.924617,1.45851,1,0,1,255,255
"256",-1022.92,-1.77271,1.77237,1.00886,0.356438,2.65119,0.617212,0.945874,1.47831,1,0,1,256,256
"257",-1022.82,-1.90255,1.82342,1.0144,0.355618,2.74165,0.593521,0.926208,1.43447,1,0,1,257,257
"258",-1022.38,-2.43285,1.82342,0.980101,0.399825,2.86498,0.618746,0.924796,1.45518,1,0,1,258,258
"259",-1023.46,-2.39309,1.78536,0.960166,0.35079,2.83382,0.597123,0.97672,1.46337,1,0,1,259,259
"260",-1058.65,-4.18025,1.83176,0.995888,0.352946,2.93592,0.61204,0.9043,1.4791,1,0,1,260,260
"261",-1029.4,-3.87324,1.84274,1.0159,0.392603,2.58114,0.661599,0.946685,1.46679,1,0,1,261,261
"262",-1025.05,-2.60449,1.77735,0.978291,0.400728,2.75479,0.591918,1.01001,1.48374,1,0,1,262,262
"263",-1026.47,-3.07934,1.81549,0.991239,0.309405,2.84453,0.658861,0.949005,1.44858,1,0,1,263,263
"264",-1022.68,-0.996684,1.84775,1.00728,0.345353,2.72988,0.630939,0.944602,1.47516,1,0,1,264,264
"265",-1029.75,-8.3286,1.76687,0.97017,0.404678,2.67946,0.562914,0.883789,1.41256,1,0,1,265,265
"266",-1030.85,-6.88646,1.76066,0.997774,0.350814,2.68677,0.671855,0.92678,1.53761,1,0,1,266,266
"267",-1022.51,-1.31348,1.77764,0.981346,0.347231,2.72019,0.634274,0.974667,1.4653,1,0,1,267,267
"268",-1025.21,-2.2281,1.80531,0.979268,0.406931,2.71761,0.593901,1.02076,1.48058,1,0,1,268,268
"269",-1023.39,-3.33113,1.77814,1.03127,0.384673,2.67742,0.660623,0.986565,1.45069,1,0,1,269,269
"270",-1026.14,-2.9735,1.8297,1.00882,0.396401,2.67431,0.610033,0.940095,1.42359,1,0,1,270,270
"271",-1044.26,-2.21204,1.80009,1.04404,0.324155,2.71755,0.616553,0.959848,1.49372,1,0,1,271,271
"272",-1024.36,-1.34887,1.80941,0.998302,0.338635,2.64227,0.635713,0.941612,1.45598,1,0,1,272,272
"273",-1026.17,-4.09155,1.83155,1.00732,0.388724,2.7195,0.558573,0.997191,1.42687,1,0,1,273,273
"274",-1026.84,-4.5962,1.79881,0.966912,0.349813,2.65386,0.561964,1.01287,1.51044,1,0,1,274,274
"275",-1023.76,-2.28018,1.80464,0.989937,0.394614,2.71737,0.656102,1.01479,1.48722,1,0,1,275,275
"276",-1025.77,-1.25006,1.79175,1.02005,0.350789,2.76443,0.637665,0.925371,1.4806,1,0,1,276,276
"277",-1026.3,-1.50862,1.84042,0.98081,0.342058,2.67038,0.640574,0.953354,1.45669,1,0,1,277,277
"278",-1024.1,-2.99206,1.80175,0.992425,0.330156,2.66501,0.601539,1.03867,1.46116,1,0,1,278,278
"279",-1025.36,-2.31748,1.81796,1.00185,0.347553,2.70505,0.661217,0.940212,1.43374,1,0,1,279,279
"280",-1022.47,-3.47101,1.84581,1.00352,0.300127,2.69407,0.556413,0.959159,1.47001,1,0,1,280,280
"281",-1024.32,-2.54264,1.84434,0.962537,0.329179,2.71937,0.587832,0.973316,1.49813,1,0,1,281,281
"282",-1027.25,-4.34806,1.79603,1.02311,0.372871,2.69655,0.605441,0.89875,1.52802,1,0,1,282,282
"283",-1059.23,-3.43547,1.80069,0.996405,0.379697,2.86339,0.594719,1.0033,1.43627,1,0,1,283,283
"284",-1023.96,-4.0011,1.84895,1.00201,0.330668,2.77541,0.554395,0.895808,1.45854,1,0,1,284,284
"285",-1022.61,-1.93879,1.79254,1.01776,0.404875,2.77413,0.639815,0.998025,1.4666,1,0,1,285,285
"286",-1027.44,-4.28761,1.86597,0.989206,0.342804,2.70367,0.670178,1.00511,1.49789,1,0,1,286,286
"287",-1064.63,-4.98702,1.79803,1.04287,0.421068,2.81939,0.554469,0.914256,1.48898,1,0,1,287,287
"288",-1024.09,-1.70378,1.79267,0.990597,0.305295,2.77592,0.636079,0.962514,1.4658,1,0,1,288,288
"289",-1023.12,-1.79105,1.83347,1.01918,0.386675,2.70675,0.623321,0.909408,1.49222,1,0,1,289,289
"290",-1022.34,-0.533055,1.80939,0.993333,0.366929,2.73421,0.582804,0.960685,1.48334,1,0,1,290,290
"291",-1032.08,-8.13132,1.85066,1.00246,0.414756,2.74602,0.609269,1.10056,1.4407,1,0,1,291,291
"292",-1061.57,-7.40873,1.87793,1.05974,0.336568,2.86437,0.611441,0.947759,1.43306,1,0,1,292,292
"293",-1029.18,-4.63953,1.76533,1.01593,0.3018,2.68051,0.655401,0.936185,1.50362,1,0,1,293,293
"294",-1022.98,-2.27623,1.80994,1.0335,0.390423,2.68303,0.634864,0.943795,1.44013,1,0,1,294,294
"295",-1058.89,-4.96173,1.80243,0.992825,0.301212,2.94869,0.61442,0.937181,1.46146,1,0,1,295,295
"296",-1032.89,-6.60725,1.80592,0.960811,0.299355,2.57944,0.685168,0.996464,1.46008,1,0,1,296,296
"297",-1023.9,-3.23902,1.81649,1.02803,0.420081,2.67816,0.652287,0.940105,1.5068,1,0,1,297,297
"298",-1024.55,-2.93732,1.80833,0.950066,0.311478,2.76108,0.623099,0.90775,1.4679,1,0,1,298,298
"299",-1022.59,-1.69249,1.83158,1.00498,0.345365,2.76961,0.569367,0.960787,1.44943,1,0,1,299,299
"300",-1029.41,-4.29361,1.82577,0.988559,0.378811,2.63891,0.634615,0.859419,1.47798,1,0,1,300,300
"301",-1022.7,-2.02173,1.84146,0.967014,0.340311,2.81099,0.588051,0.942453,1.48446,1,0,1,301,301
"302",-1057.6,-1.30647,1.80989,1.03972,0.347243,2.77054,0.598894,0.95863,1.47623,1,0,1,302,302
"303",-1022.36,-0.482056,1.79764,0.99185,0.35674,2.69965,0.60659,0.937441,1.48292,1,0,1,303,303
"304",-1059.7,-3.33208,1.81631,1.01491,0.351385,2.83747,0.607898,0.873062,1.47436,1,0,1,304,304
"305",-1024.08,-2.63477,1.77348,0.998117,0.360935,2.72312,0.664744,0.917209,1.45447,1,0,1,305,305
"306",-1025.05,-2.86139,1.85536,0.97583,0.395563,2.77175,0.616508,0.900489,1.48822,1,0,1,306,306
"307",-1023.65,-1.38261,1.81262,1.00538,0.397314,2.66097,0.579335,0.969869,1.46873,1,0,1,307,307
"308",-1022.62,-3.65958,1.81139,0.958647,0.417641,2.88193,0.630143,0.964889,1.45488,1,0,1,308,308
"309",-1025.83,-4.66982,1.81372,1.0111,0.351348,2.66952,0.584671,1.05419,1.50693,1,0,1,309,309
"310",-1025.44,-1.70438,1.82899,0.978429,0.373368,2.65345,0.574818,0.932959,1.46963,1,0,1,310,310
"311",-1057.77,-2.97247,1.79981,1.00326,0.384342,2.87154,0.638984,1.01209,1.46597,1,0,1,311,311
"312",-1057.54,-4.3812,1.79071,1.01386,0.378602,2.87471,0.674323,0.996647,1.44871,1,0,1,312,312
"313",-1024.68,-3.18654,1.8418,1.01587,0.372463,2.73118,0.674399,0.925197,1.50465,1,0,1,313,313
"314",-1059.76,-2.79231,1.79365,1.02139,0.337295,2.80259,0.557362,0.980658,1.48261,1,0,1,314,314
"315",-1058.66,-5.49631,1.78935,1.0037,0.35078,2.87941,0.587289,0.924886,1.41479,1,0,1,315,315
"316",-1024.18,-1.39012,1.81419,1.03647,0.381626,2.76534,0.618583,0.934026,1.48709,1,0,1,316,316
"317",-1023.89,-1.61781,1.81967,1.02191,0.365537,2.80978,0.658466,0.942386,1.46928,1,0,1,317,317
"318",-1023.32,-1.16517,1.80207,0.983287,0.367169,2.74542,0.567232,0.956588,1.48055,1,0,1,318,318
"319",-1045.77,-2.77259,1.83221,1.05431,0.345384,2.77177,0.625673,0.919545,1.48366,1,0,1,319,319
"320",-1024.62,-2.81449,1.79736,0.977778,0.312581,2.81018,0.589557,1.00853,1.45978,1,0,1,320,320
"321",-1023.63,-3.21774,1.79431,0.991468,0.3486,2.7078,0.57071,0.913395,1.42983,1,0,1,321,321
"322",-1028.24,-5.10057,1.83882,0.976363,0.371606,2.74193,0.609782,0.857166,1.43534,1,0,1,322,322
"323",-1024.06,-2.89601,1.80219,1.04701,0.350468,2.64953,0.65331,0.946296,1.45724,1,0,1,323,323
"324",-1023.31,-1.59758,1.84357,1.02305,0.361467,2.6776,0.636827,0.978542,1.47617,1,0,1,324,324
"325",-1024.47,-2.34318,1.81999,1.01445,0.38073,2.60657,0.588206,0.923398,1.46347,1,0,1,325,325
"326",-1028.82,-2.17305,1.84912,0.973749,0.360087,2.64604,0.646083,0.950779,1.46353,1,0,1,326,326
"327",-1023.94,-2.14268,1.81912,0.980647,0.4382,2.77893,0.623812,0.970148,1.45073,1,0,1,327,327
"328",-1022.91,-1.68478,1.78739,0.979204,0.32484,2.73308,0.631706,0.945772,1.44714,1,0,1,328,328
"329",-1025.48,-3.23464,1.87637,1.00501,0.373967,2.71724,0.643966,0.986024,1.48692,1,0,1,329,329
"330",-1023.22,-1.98365,1.78359,0.989445,0.359002,2.72237,0.662115,0.976486,1.45025,1,0,1,330,330
"331",-1025.71,-3.48308,1.82924,0.99522,0.386926,2.73377,0.619436,0.859066,1.47635,1,0,1,331,331
"332",-1060.17,-4.36487,1.80437,1.04352,0.337324,2.76943,0.639556,1.03566,1.44382,1,0,1,332,332
"333",-1062.74,-4.6746,1.77704,0.995079,0.326716,2.8233,0.581834,1.0261,1.50604,1,0,1,333,333
"334",-1023.44,-1.98103,1.86496,1.00555,0.396701,2.76241,0.613141,0.955397,1.46755,1,0,1,334,334
"335",-1056.96,-2.17661,1.80217,1.04229,0.374558,2.826,0.634688,0.969802,1.47583,1,0,1,335,335
"336",-1024.04,-3.20407,1.79923,1.01206,0.438935,2.73683,0.611621,0.980124,1.43185,1,0,1,336,336
"337",-1021.73,-0.520782,1.81315,1.00408,0.341905,2.69772,0.603646,0.977836,1.4643,1,0,1,337,337
"338",-1044.28,-6.00748,1.88035,1.06614,0.367965,2.82146,0.626949,0.965547,1.48325,1,0,1,338,338
"339",-1023.81,-1.23174,1.80507,0.993416,0.329286,2.79042,0.584032,0.92679,1.47508,1,0,1,339,339
"340",-1024.8,-6.1675,1.82339,0.966429,0.294755,2.68589,0.532276,0.918014,1.49533,1,0,1,340,340
"341",-1024.04,-2.93496,1.81257,0.957158,0.337156,2.7609,0.578474,0.935324,1.43564,1,0,1,341,341
"342",-1059.74,-4.06853,1.78898,1.04675,0.340711,2.86964,0.632586,0.926037,1.49347,1,0,1,342,342
"343",-1024.64,-2.75261,1.81294,0.980713,0.328009,2.67661,0.583801,0.919568,1.51036,1,0,1,343,343
"344",-1023.37,-3.2078,1.82678,1.0437,0.396431,2.63839,0.5822,0.979355,1.48757,1,0,1,344,344
"345",-1022.84,-1.97529,1.83446,0.986944,0.32346,2.82112,0.631186,0.987296,1.48608,1,0,1,345,345
"346",-1022.08,-0.478534,1.83788,0.997189,0.355182,2.72261,0.60275,0.959415,1.47902,1,0,1,346,346
"347",-1022.51,-1.91784,1.82036,1.02961,0.377866,2.65846,0.580243,0.953545,1.45443,1,0,1,347,347
"348",-1024.49,-2.35865,1.82202,1.01297,0.400023,2.81633,0.600816,1.01849,1.46902,1,0,1,348,348
"349",-1024.32,-3.48484,1.77573,0.972115,0.388202,2.75659,0.624049,1.0383,1.46966,1,0,1,349,349
"350",-1025.53,-4.16047,1.77613,0.969284,0.337269,2.73139,0.541737,0.918437,1.47227,1,0,1,350,350
"351",-1025.55,-4.54769,1.82129,1.05457,0.342199,2.69531,0.592416,0.977527,1.4231,1,0,1,351,351
"352",-1024.14,-2.12827,1.81416,1.00819,0.380869,2.63806,0.617577,0.954426,1.50941,1,0,1,352,352
"353",-1024.77,-2.76439,1.80221,0.965047,0.342201,2.81373,0.596361,0.968144,1.51193,1,0,1,353,353
"354",-1025.26,-2.88677,1.8495,0.976939,0.351398,2.67608,0.568806,0.986247,1.49457,1,0,1,354,354
"355",-1024.71,-1.85123,1.78113,0.992266,0.343371,2.79995,0.635585,0.996459,1.4636,1,0,1,355,355
"356",-1022.47,-2.53427,1.7896,1.01167,0.344322,2.64701,0.58347,0.990736,1.44668,1,0,1,356,356
"357",-1026.4,-2.9097,1.82076,0.947732,0.328633,2.69033,0.639004,0.979023,1.49709,1,0,1,357,357
"358",-1024.6,-4.42585,1.8782,1.0239,0.368646,2.81578,0.650688,0.920394,1.45827,1,0,1,358,358
"359",-1025.53,-1.23449,1.82505,0.979999,0.3899,2.6916,0.640885,0.949462,1.45157,1,0,1,359,359
"360",-1063.61,-7.85877,1.77704,0.996909,0.379279,2.81912,0.545701,0.973481,1.4027,1,0,1,360,360
"361",-1032.08,-6.3861,1.82157,0.99337,0.38383,2.65765,0.639932,0.945188,1.39413,1,0,1,361,361
"362",-1023.39,-1.84312,1.78885,0.97169,0.390131,2.7612,0.649104,0.92484,1.48382,1,0,1,362,362
"363",-1028.19,-7.40699,1.88708,1.03831,0.383472,2.81347,0.558218,0.96076,1.43231,1,0,1,363,363
"364",-1063.28,-6.44217,1.83001,1.03393,0.306449,2.78572,0.574043,0.869487,1.50966,1,0,1,364,364
"365",-1027.65,-2.99972,1.80168,0.951812,0.349445,2.67822,0.662364,0.92776,1.49189,1,0,1,365,365
"366",-1027,-4.36993,1.76068,0.957823,0.391764,2.78493,0.594176,1.00542,1.4945,1,0,1,366,366
"367",-1025.68,-4.03457,1.80058,0.943323,0.308477,2.69549,0.583935,0.948338,1.50318,1,0,1,367,367
"368",-1058.36,-2.66213,1.79742,1.02554,0.324381,2.77133,0.555633,0.948841,1.46523,1,0,1,368,368
"369",-1033.12,-11.0086,1.82127,0.900481,0.457159,2.8957,0.586693,0.992215,1.44888,1,0,1,369,369
"370",-1027.01,-2.71401,1.83896,0.960464,0.353726,2.67206,0.571478,0.968958,1.4504,1,0,1,370,370
"371",-1025.52,-2.56394,1.79144,0.977709,0.384391,2.76492,0.559735,0.910761,1.47341,1,0,1,371,371
"372",-1059.99,-2.63462,1.78295,1.04219,0.385997,2.74297,0.586595,0.95661,1.49585,1,0,1,372,372
"373",-1023.87,-2.51131,1.82999,1.02034,0.414147,2.74534,0.600956,1.00364,1.44598,1,0,1,373,373
"374",-1022.37,-1.92372,1.81202,1.03747,0.392489,2.65336,0.606105,0.93611,1.46247,1,0,1,374,374
"375",-1026.65,-1.81904,1.82116,0.966096,0.383127,2.68684,0.637373,0.986925,1.45033,1,0,1,375,375
"376",-1026.79,-6.3993,1.84127,0.992246,0.453761,2.9047,0.612425,1.03483,1.46951,1,0,1,376,376
"377",-1024.31,-3.72373,1.86923,0.971115,0.330474,2.82735,0.638604,0.922947,1.47148,1,0,1,377,377
"378",-1022.43,-1.21231,1.78898,1.03004,0.383464,2.71267,0.611451,0.966364,1.46671,1,0,1,378,378
"379",-1024.51,-1.97361,1.79427,1.00202,0.35557,2.63314,0.65284,0.958322,1.49035,1,0,1,379,379
"380",-1026.67,-3.0106,1.83095,0.991277,0.41964,2.72644,0.575403,1.00406,1.50058,1,0,1,380,380
"381",-1021.88,-0.711444,1.82771,0.993243,0.382652,2.77382,0.642294,0.943333,1.46969,1,0,1,381,381
"382",-1060.74,-3.08903,1.76116,1.01677,0.34704,2.78326,0.578592,0.940848,1.4927,1,0,1,382,382
"383",-1024.16,-3.36128,1.77441,0.967528,0.327701,2.74412,0.661932,0.978085,1.44639,1,0,1,383,383
"384",-1025.5,-4.49698,1.77135,0.97161,0.299807,2.65402,0.64031,0.992984,1.44755,1,0,1,384,384
"385",-1028.49,-3.72039,1.75771,0.983762,0.414196,2.81009,0.59151,0.990836,1.4759,1,0,1,385,385
"386",-1026,-3.64978,1.7865,0.973161,0.284349,2.77068,0.634306,0.925193,1.48935,1,0,1,386,386
"387",-1024.94,-2.93998,1.83387,1.02731,0.392747,2.62265,0.605411,0.999433,1.45586,1,0,1,387,387
"388",-1023.51,-1.88798,1.82929,0.996525,0.355939,2.8419,0.617458,0.907228,1.48208,1,0,1,388,388
"389",-1022.62,-2.28703,1.79049,1.01991,0.36137,2.65426,0.571084,0.988844,1.46988,1,0,1,389,389
"390",-1057.48,-1.99883,1.7752,1.01229,0.37515,2.81207,0.643192,0.974307,1.47068,1,0,1,390,390
"391",-1024.37,-3.11993,1.77345,0.993793,0.316151,2.61721,0.631634,0.966561,1.45948,1,0,1,391,391
"392",-1048.73,-3.59261,1.80756,1.00365,0.376031,2.8267,0.550872,1.00116,1.49551,1,0,1,392,392
"393",-1023.67,-2.81427,1.87212,0.98089,0.337797,2.79965,0.603626,0.972025,1.46681,1,0,1,393,393
"394",-1025.38,-2.42693,1.77979,0.990708,0.441434,2.71375,0.589255,0.950022,1.46722,1,0,1,394,394
"395",-1028.39,-2.60484,1.8428,1.0332,0.355327,2.82719,0.632812,0.987653,1.45719,1,0,1,395,395
"396",-1025.09,-3.01677,1.81463,1.01549,0.29337,2.64169,0.6457,0.963205,1.48193,1,0,1,396,396
"397",-1025,-1.8084,1.8459,0.971261,0.330364,2.7092,0.61861,0.917947,1.47641,1,0,1,397,397
"398",-1030.93,-5.32361,1.83075,1.02226,0.404533,2.84191,0.584117,1.04731,1.44526,1,0,1,398,398
"399",-1025.93,-2.62753,1.83673,0.983812,0.40228,2.71859,0.589188,0.891776,1.48883,1,0,1,399,399
"400",-1022.68,-1.08005,1.83602,1.0101,0.393912,2.72593,0.626072,0.921576,1.47135,1,0,1,400,400
"401",-1023.94,-2.49057,1.83432,0.98837,0.376088,2.77676,0.590065,0.889216,1.45182,1,0,1,401,401
"402",-1022.89,-1.63559,1.82072,1.0042,0.347416,2.79856,0.653801,0.991004,1.45705,1,0,1,402,402
"403",-1025.98,-2.18254,1.81231,1.04034,0.306709,2.70769,0.607403,0.959497,1.47993,1,0,1,403,403
"404",-1060.74,-2.9906,1.78738,1.02491,0.314459,2.79732,0.627903,0.939954,1.50599,1,0,1,404,404
"405",-1028.22,-5.84007,1.87711,1.02877,0.391644,2.58379,0.608882,0.929516,1.49662,1,0,1,405,405
"406",-1023.15,-2.16235,1.82723,0.982013,0.337183,2.83707,0.580632,0.970961,1.45087,1,0,1,406,406
"407",-1024.89,-3.01244,1.84385,0.979767,0.310651,2.6719,0.603809,1.00831,1.48867,1,0,1,407,407
"408",-1023.69,-3.48828,1.83488,1.03706,0.325454,2.65152,0.590878,0.896672,1.47307,1,0,1,408,408
"409",-1022.69,-1.30035,1.81334,1.01736,0.420465,2.78156,0.605483,0.966365,1.47118,1,0,1,409,409
"410",-1022.86,-1.6151,1.82841,1.02993,0.351156,2.73792,0.61447,0.915797,1.45206,1,0,1,410,410
"411",-1053.61,-3.77637,1.78143,1.00851,0.40526,2.79691,0.552864,0.959157,1.501,1,0,1,411,411
"412",-1026.18,-3.01022,1.8705,0.999418,0.334364,2.72516,0.653305,0.983307,1.46473,1,0,1,412,412
"413",-1023.22,-2.07976,1.84601,0.99647,0.332605,2.77779,0.652839,0.968791,1.49433,1,0,1,413,413
"414",-1023.96,-2.11067,1.80412,1.00047,0.366722,2.73301,0.679316,0.961609,1.4476,1,0,1,414,414
"415",-1024.86,-1.19595,1.83194,0.967714,0.401248,2.73588,0.605125,0.959908,1.46205,1,0,1,415,415
"416",-1026.02,-3.6281,1.82646,0.983543,0.327607,2.78101,0.681197,0.900085,1.49164,1,0,1,416,416
"417",-1060.04,-7.4854,1.76437,1.0285,0.290396,2.6821,0.530608,0.984285,1.46189,1,0,1,417,417
"418",-1024.17,-1.89853,1.82539,0.999866,0.376048,2.84995,0.591286,0.944111,1.44856,1,0,1,418,418
"419",-1023.9,-3.02497,1.85602,1.02916,0.330426,2.72597,0.610899,0.900362,1.48244,1,0,1,419,419
"420",-1066.72,-9.40747,1.7853,1.02236,0.259211,2.7339,0.577861,1.00565,1.53494,1,0,1,420,420
"421",-1030.24,-3.92273,1.8259,0.963517,0.458406,2.73228,0.57865,0.967661,1.44527,1,0,1,421,421
"422",-1024.47,-2.41839,1.84192,1.01689,0.377226,2.71609,0.639834,0.894586,1.45799,1,0,1,422,422
"423",-1025.66,-4.41557,1.86325,0.955714,0.349544,2.77907,0.569257,0.944606,1.50513,1,0,1,423,423
"424",-1026.38,-3.49754,1.847,1.0032,0.434098,2.6975,0.608279,0.902569,1.49892,1,0,1,424,424
"425",-1024.99,-1.77468,1.8184,0.99144,0.322366,2.67907,0.644352,0.948793,1.44473,1,0,1,425,425
"426",-1023.41,-2.551,1.82279,1.04197,0.408765,2.69099,0.576739,0.936326,1.4694,1,0,1,426,426
"427",-1024.76,-3.02597,1.82184,0.994791,0.349773,2.78104,0.588262,1.04567,1.48477,1,0,1,427,427
"428",-1033.98,-6.43242,1.7892,0.921413,0.448154,2.70005,0.578802,0.922556,1.47794,1,0,1,428,428
"429",-1023.38,-1.84534,1.85532,1.00178,0.406851,2.7526,0.607234,0.961202,1.48919,1,0,1,429,429
"430",-1022.59,-1.45295,1.78923,1.01128,0.366182,2.6392,0.600627,0.961041,1.48384,1,0,1,430,430
"431",-1023.23,-1.61937,1.82921,1.03291,0.326345,2.71811,0.622261,0.93687,1.4567,1,0,1,431,431
"432",-1023.97,-3.94539,1.78604,1.03206,0.357916,2.67219,0.564661,1.00097,1.44157,1,0,1,432,432
"433",-1025.21,-3.16253,1.80089,0.999473,0.394781,2.70543,0.56195,0.891098,1.45498,1,0,1,433,433
"434",-1030.08,-4.53698,1.80067,0.963143,0.453126,2.69303,0.592508,1.02751,1.46126,1,0,1,434,434
"435",-1030,-8.34957,1.76403,0.92267,0.395873,2.8699,0.608902,0.905773,1.50664,1,0,1,435,435
"436",-1023.84,-3.84761,1.78122,0.984327,0.329044,2.74784,0.602569,0.979179,1.41813,1,0,1,436,436
"437",-1022.94,-1.29207,1.81712,0.992538,0.351877,2.69649,0.588478,0.982044,1.44487,1,0,1,437,437
"438",-1023.48,-1.04004,1.80116,1.00066,0.358011,2.77557,0.618409,0.923637,1.49615,1,0,1,438,438
"439",-1024.01,-2.39401,1.81786,1.00098,0.380075,2.7058,0.568009,0.935823,1.43443,1,0,1,439,439
"440",-1060.61,-4.03902,1.79947,1.02901,0.331264,2.78094,0.661719,0.946286,1.42394,1,0,1,440,440
"441",-1024.18,-1.23191,1.80256,0.966174,0.376507,2.71658,0.644438,0.938802,1.48347,1,0,1,441,441
"442",-1021.59,-0.209831,1.80724,0.993633,0.349176,2.7716,0.612187,0.963168,1.47072,1,0,1,442,442
"443",-1029.3,-6.38674,1.7981,0.996323,0.389344,2.70048,0.665671,0.837923,1.45745,1,0,1,443,443
"444",-1023.71,-3.65426,1.80946,1.05097,0.382974,2.62118,0.621488,0.905163,1.47362,1,0,1,444,444
"445",-1022.93,-1.56193,1.81704,1.00155,0.347324,2.70426,0.611333,1.00216,1.50145,1,0,1,445,445
"446",-1024.78,-5.20175,1.89847,1.02407,0.368953,2.78428,0.584046,0.946039,1.47874,1,0,1,446,446
"447",-1023.56,-1.85006,1.78533,0.963323,0.345209,2.71571,0.634479,0.992742,1.47558,1,0,1,447,447
"448",-1023.24,-1.79325,1.79363,0.97689,0.301855,2.7516,0.613012,0.947324,1.48317,1,0,1,448,448
"449",-1027.94,-4.68983,1.76952,0.956903,0.461891,2.70027,0.638867,0.944181,1.46274,1,0,1,449,449
"450",-1028.99,-8.93072,1.82236,0.917153,0.381886,2.82524,0.655572,0.986288,1.53548,1,0,1,450,450
"451",-1032.33,-5.91548,1.7953,0.98057,0.368523,2.83608,0.57487,1.0371,1.52336,1,0,1,451,451
"452",-1025.27,-4.04173,1.79932,0.940326,0.341201,2.77669,0.557597,0.990874,1.47351,1,0,1,452,452
"453",-1024.37,-3.05779,1.79371,0.996455,0.369305,2.76894,0.681945,0.970065,1.50685,1,0,1,453,453
"454",-1026.4,-2.73307,1.78592,0.960912,0.36765,2.64946,0.593955,0.940425,1.50073,1,0,1,454,454
"455",-1023.51,-2.78273,1.81438,1.01048,0.298995,2.71454,0.572618,0.97775,1.4952,1,0,1,455,455
"456",-1023.13,-2.81868,1.7727,0.977915,0.357619,2.75466,0.596684,0.982341,1.43459,1,0,1,456,456
"457",-1023.32,-3.19804,1.82905,0.950193,0.332215,2.8483,0.581293,0.956559,1.48012,1,0,1,457,457
"458",-1024.52,-3.4203,1.82187,1.01655,0.346271,2.71513,0.604666,0.939541,1.41425,1,0,1,458,458
"459",-1026.63,-2.40848,1.85876,0.984379,0.397336,2.69798,0.574543,0.959694,1.46445,1,0,1,459,459
