# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-09-26 16:24:07 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d415a95a69.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d43a7a42e2.json
# random
#   seed = 1427371676
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/fit_gen_exp2_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 0.1
0,-68986.6,-1.33875,0.000174969,2.98383,13.1348,0.00286264,1.21875,1.54651,1,0,0
0,-69229.8,-3.55854,0.000179688,2.91442,13.0626,0.00338689,1.11269,1.57374,1,0,0
0,-69046.1,-0.928906,0.000175131,0.984643,11.2914,0.00318865,1.33705,1.55912,1,0,0
0,-69035.7,-4.29559,0.000189214,0.687226,9.18141,0.00342018,1.40504,1.52775,1,0,0
0,-69005.7,-1.21968,0.000178132,0.549522,10.431,0.00300598,1.34185,1.52463,1,0,0
0,-69025.1,-1.45914,0.000175879,0.930878,12.5897,0.00275268,1.36711,1.48943,1,0,0
0,-69035,-2.75777,0.000169633,1.03633,11.1794,0.00281233,1.82896,1.48993,1,0,0
0,-69047.1,-1.57076,0.000166671,0.783422,12.3799,0.00256674,1.26463,1.55463,1,0,0
0,-69074.3,-2.1199,0.000162898,1.35971,13.3321,0.00307251,1.49686,1.53493,1,0,0
0,-70257,-2.44016,0.000176968,0.211576,11.29,0.00261064,1.38593,1.53897,1,0,0
0,-69027.7,-2.09231,0.000170573,2.54299,12.9117,0.00218469,1.40661,1.52938,1,0,0
0,-68983.4,-1.79393,0.000181435,4.55849,11.9114,0.00298827,1.59692,1.52672,1,0,0
0,-69031.9,-3.30057,0.000178167,6.46349,13.9878,0.00270602,1.39611,1.56362,1,0,0
0,-69050.5,-3.26141,0.000170097,2.21092,13.5181,0.0021296,1.36834,1.56832,1,0,0
0,-68992.2,-2.28309,0.000176006,0.685176,9.60301,0.00285862,1.66643,1.55691,1,0,0
0,-69086,-1.69034,0.000190656,1.56406,12.3886,0.00291711,1.48661,1.53335,1,0,0
0,-69145.4,-0.840532,0.000176109,1.79419,10.5522,0.00297794,1.27554,1.54341,1,0,0
0,-69027.1,-4.12666,0.000168841,0.947902,11.681,0.00245382,2.09115,1.49685,1,0,0
0,-68984.4,-6.23409,0.000166068,1.91243,8.71313,0.00378545,1.55256,1.5085,1,0,0
0,-68985.2,-6.97464,0.00017192,5.97282,11.2904,0.00392907,1.1712,1.47968,1,0,0
0,-68997.8,-2.18291,0.000171077,0.839089,10.069,0.00298588,1.22495,1.503,1,0,0
0,-69177.3,-5.95945,0.000166822,2.89939,9.81434,0.0024346,0.976004,1.49499,1,0,0
0,-69009.6,-1.43593,0.000179808,1.19518,11.3734,0.00308213,1.10512,1.52522,1,0,0
0,-69052.5,-3.66432,0.000173294,2.44053,15.1857,0.00318121,1.5702,1.49345,1,0,0
0,-69457,-7.52054,0.000200126,2.8733,9.90042,0.00326622,1.0687,1.51516,1,0,0
0,-68959.2,-3.11698,0.000177108,3.7893,11.8075,0.00206274,1.62453,1.53047,1,0,0
0,-68986.9,-6.51148,0.000173357,4.62985,11.7897,0.00289272,0.830195,1.5059,1,0,0
0,-69069.3,-6.05744,0.000174548,1.19668,16.1527,0.00268805,0.968084,1.49489,1,0,0
0,-70035.2,-4.25983,0.000167292,0.221529,12.7926,0.00303649,1.57816,1.4945,1,0,0
0,-69176.9,-3.25197,0.000179966,0.287993,14.2085,0.00259774,1.7151,1.54376,1,0,0
0,-69039,-3.21951,0.000184754,0.630009,12.4193,0.00381983,1.59065,1.52634,1,0,0
0,-69037.9,-5.59575,0.000186156,0.616554,12.318,0.00224565,2.20579,1.55975,1,0,0
0,-69025.8,-2.24451,0.000186183,1.52835,10.5944,0.00265637,1.12685,1.55042,1,0,0
0,-68962.8,-5.02086,0.000179875,5.53251,9.02085,0.00253965,1.70918,1.55929,1,0,0
0,-69033.7,-1.60248,0.00017665,2.58222,13.9775,0.0025023,1.26779,1.52992,1,0,0
0,-69092.9,-0.987804,0.000170187,1.61546,11.864,0.00289784,1.37609,1.56555,1,0,0
0,-69004.8,-2.08017,0.000177374,1.36836,10.3835,0.00279882,1.39421,1.48542,1,0,0
0,-69040.9,-3.32938,0.000169262,0.43963,11.7547,0.00332138,1.3599,1.48581,1,0,0
0,-69033.5,-2.27397,0.000168365,0.69025,12.7145,0.00225839,1.64955,1.52088,1,0,0
0,-69007.8,-1.70748,0.0001758,1.97002,10.8225,0.0032103,1.76239,1.51904,1,0,0
0,-69010.2,-3.28963,0.000177536,0.58923,10.7583,0.00328263,1.47901,1.59251,1,0,0
0,-69108.3,-2.69101,0.000181201,2.7273,12.0687,0.0031989,1.86453,1.56217,1,0,0
0,-69028.4,-3.7118,0.000165684,0.680496,11.3999,0.0020867,1.30697,1.50349,1,0,0
0,-69010.8,-1.41828,0.00017954,0.586753,10.7936,0.00269993,1.59331,1.50808,1,0,0
0,-69055.7,-1.49251,0.000179922,1.56722,14.4126,0.0029776,1.42396,1.51575,1,0,0
0,-68984.2,-2.47453,0.00017043,2.45503,10.3833,0.0029242,1.09919,1.5534,1,0,0
0,-69010.9,-2.46909,0.000174204,0.725945,11.7421,0.0028273,2.05337,1.54429,1,0,0
0,-69039.5,-1.66794,0.000177995,2.19742,13.7395,0.00297536,1.72023,1.51884,1,0,0
0,-69065.7,-1.67623,0.000188302,1.18491,12.8431,0.0031113,1.44351,1.51757,1,0,0
0,-69108.3,-7.62325,0.000168279,0.336477,12.6648,0.00219838,2.38105,1.55753,1,0,0
0,-69300.3,-2.93571,0.000184274,0.2974,11.4401,0.0029662,1.76235,1.54849,1,0,0
0,-69053.9,-2.72054,0.000181973,2.62377,11.0338,0.00294839,1.75195,1.49217,1,0,0
0,-68976.8,-1.47808,0.000173808,3.7939,12.7231,0.00268949,1.60759,1.54849,1,0,0
0,-69116.2,-5.20285,0.000171762,0.332411,12.9816,0.00309411,2.02937,1.48844,1,0,0
0,-69009,-2.69288,0.000175545,3.08327,14.9084,0.00280753,1.50539,1.50373,1,0,0
0,-69061.9,-3.65691,0.000172144,0.458757,15.5066,0.00246181,1.64646,1.51833,1,0,0
0,-69189.1,-5.9687,0.000188181,0.303564,15.7494,0.00351836,1.39349,1.51947,1,0,0
0,-69016.9,-1.59763,0.000170755,2.37243,11.7148,0.00311898,1.55939,1.56696,1,0,0
0,-69034.3,-0.947272,0.000178282,1.55646,13.0215,0.00315625,1.25984,1.52198,1,0,0
0,-69757,-2.80162,0.000180327,0.23317,12.1347,0.0026544,1.24991,1.51103,1,0,0
0,-69089.6,-1.02842,0.000178882,2.01735,12.9686,0.00327963,1.37569,1.52751,1,0,0
0,-69057,-2.3783,0.000179637,1.36687,15.0141,0.00250146,1.51338,1.50806,1,0,0
0,-69069.1,-6.46054,0.000185236,0.576977,15.156,0.00218843,1.33751,1.59887,1,0,0
0,-69049,-6.09371,0.000187271,1.55434,9.30587,0.00193995,1.26994,1.50725,1,0,0
0,-69023.9,-1.35049,0.0001711,0.6204,12.0928,0.00274048,1.72189,1.55227,1,0,0
0,-69017,-4.13424,0.000177521,0.520934,10.3503,0.0028157,0.981148,1.49828,1,0,0
0,-69011.8,-0.539468,0.000177731,0.83412,11.9543,0.00273694,1.55722,1.55532,1,0,0
0,-69062.9,-4.3673,0.00017739,2.3045,15.7877,0.00321329,1.42703,1.58248,1,0,0
0,-69052.2,-1.36788,0.000173796,1.99259,9.88973,0.00274206,1.35177,1.54911,1,0,0
0,-69012.4,-0.940967,0.00017206,1.15124,11.2331,0.00259758,1.28925,1.56126,1,0,0
0,-69059,-1.01696,0.000179164,1.03359,11.4209,0.00314402,1.42737,1.56528,1,0,0
0,-69170.1,-7.23837,0.000201981,0.481501,10.8586,0.00297688,1.08739,1.56392,1,0,0
0,-69076,-4.88812,0.000186876,0.85714,11.4328,0.00291429,1.37285,1.45755,1,0,0
0,-69013.5,-0.156656,0.000176821,1.16829,12.2226,0.00298062,1.35993,1.53826,1,0,0
0,-69041.9,-1.12825,0.000166367,1.17005,12.2451,0.00310779,1.46017,1.54262,1,0,0
0,-69021.2,-1.71323,0.000178288,0.745872,11.7901,0.00290675,1.37068,1.48683,1,0,0
0,-69300.6,-2.38035,0.000177767,0.294302,12.2239,0.00322513,1.29828,1.51264,1,0,0
0,-69053,-2.66823,0.000168532,1.11639,12.8345,0.00292457,1.15712,1.58057,1,0,0
0,-69024.6,-3.61195,0.000172785,2.54958,12.8593,0.00394232,1.53566,1.50938,1,0,0
0,-69053.1,-1.33775,0.000181839,0.984079,13.8592,0.00274175,1.56436,1.55432,1,0,0
0,-68928.2,-1.62331,0.000173252,3.29287,12.4982,0.0029407,1.40826,1.5003,1,0,0
0,-69216.5,-4.10504,0.000182853,2.90863,14.6587,0.00317736,1.1353,1.49791,1,0,0
0,-69025.9,-4.81277,0.000175343,4.82863,15.9125,0.0025923,1.81044,1.53962,1,0,0
0,-69013.5,-3.73846,0.00017477,0.506993,11.1164,0.00256539,2.03568,1.49857,1,0,0
0,-69032.2,-5.85869,0.000165515,0.502303,9.48055,0.00256251,1.18854,1.47605,1,0,0
0,-69133.4,-4.51159,0.000158941,0.896836,15.1686,0.00302875,1.37405,1.53528,1,0,0
0,-69095.9,-3.89903,0.000174918,3.05974,9.75322,0.00272408,0.987886,1.54056,1,0,0
0,-68970.2,-2.59789,0.000169027,3.47648,13.1496,0.00246723,1.77703,1.53248,1,0,0
0,-69023.8,-2.1125,0.000179697,1.56768,11.0391,0.00215881,1.39585,1.561,1,0,0
0,-69023.2,-2.19711,0.000170349,0.923492,11.7376,0.00253505,1.93584,1.549,1,0,0
0,-69037.5,-1.17404,0.000173086,3.70517,12,0.00298421,1.34914,1.54591,1,0,0
0,-69036.6,-2.0966,0.000172058,1.1632,13.8687,0.00246809,1.73087,1.51049,1,0,0
0,-69064.7,-2.75047,0.000185651,0.667671,13.8106,0.00251764,1.73992,1.5123,1,0,0
0,-69041.1,-3.2873,0.000186734,5.70037,13.0876,0.00282445,1.54789,1.50939,1,0,0
0,-69060.7,-1.42784,0.000169722,1.82519,12.1575,0.00319065,1.17515,1.53163,1,0,0
0,-69026.4,-3.88332,0.000173823,5.97329,14.0813,0.00219689,1.35848,1.53846,1,0,0
0,-69080.5,-7.05548,0.000159034,1.43045,11.7113,0.00405797,1.05904,1.51913,1,0,0
0,-69072.2,-4.88322,0.000169056,2.23741,13.9112,0.00294805,1.83729,1.59784,1,0,0
0,-68985.4,-4.24717,0.000176472,3.11683,12.8821,0.00404466,1.60133,1.51044,1,0,0
0,-68986.9,-1.03236,0.000176417,2.32774,10.4174,0.00268778,1.38558,1.5522,1,0,0
0,-69061.8,-2.08478,0.000165922,1.82315,11.0976,0.00339463,1.3494,1.52114,1,0,0
0,-69046.1,-2.49947,0.000171658,0.485917,14.2875,0.00280398,1.71425,1.51645,1,0,0
0,-69009.6,-2.53298,0.00018421,0.647476,9.73517,0.00250107,1.22897,1.53812,1,0,0
0,-69083.2,-1.72366,0.000179453,4.15301,12.0439,0.00294156,1.18933,1.53643,1,0,0
0,-69042.6,-1.09329,0.000177561,1.03754,11.0358,0.00324041,1.58887,1.51494,1,0,0
0,-69071.3,-1.65306,0.000168165,2.16569,12.9562,0.00259133,1.40704,1.56487,1,0,0
0,-69056.1,-3.00046,0.000187752,1.09123,10.6979,0.00255396,1.40999,1.48571,1,0,0
0,-69021.3,-1.05146,0.000181837,0.72213,12.2795,0.00299767,1.31513,1.5589,1,0,0
0,-68960.9,-2.96147,0.000172194,3.19982,13.5419,0.00289714,1.40973,1.48319,1,0,0
0,-69061.7,-5.17022,0.000180255,0.387836,14.2966,0.0024638,2.11954,1.51456,1,0,0
0,-69143,-3.46214,0.000169482,2.1419,11.6874,0.00271513,0.974955,1.50448,1,0,0
0,-69144,-7.68398,0.00016785,4.28814,9.57619,0.00376713,2.13563,1.52048,1,0,0
0,-69019.5,-3.10202,0.000167714,6.54338,11.9159,0.00298074,1.37037,1.50963,1,0,0
0,-69099.9,-6.50651,0.000158496,0.628065,12.6118,0.00188109,1.47319,1.52398,1,0,0
0,-69035.4,-1.12795,0.000175655,0.76091,13.9399,0.00258768,1.39313,1.5484,1,0,0
0,-69114.5,-1.44848,0.000179665,4.05563,12.3335,0.00277828,1.54066,1.51679,1,0,0
0,-68984.3,-2.40718,0.000180695,1.84481,12.2531,0.00276237,1.98666,1.55694,1,0,0
0,-69058.7,-1.08162,0.000185483,1.80666,11.587,0.00273118,1.37348,1.51328,1,0,0
0,-68997.5,-1.69315,0.000180079,1.87373,12.1436,0.00346723,1.47517,1.50794,1,0,0
0,-69025.6,-2.92619,0.000181346,1.29706,11.7503,0.00326814,1.06625,1.4973,1,0,0
0,-69437.5,-4.39824,0.000177601,0.313667,10.2577,0.00379574,1.47946,1.50865,1,0,0
0,-69068.2,-6.09638,0.000161593,0.898495,10.8027,0.00202918,1.05099,1.55775,1,0,0
0,-69048.2,-2.48422,0.000169188,0.423988,10.5461,0.00274571,1.30114,1.50074,1,0,0
0,-69021.3,-1.02137,0.000171293,0.902946,11.7718,0.00298266,1.61691,1.55981,1,0,0
0,-69017.9,-1.47545,0.000173068,0.724507,12.0315,0.00307742,1.15494,1.55638,1,0,0
0,-69008.1,-1.02562,0.000176698,1.44779,11.3946,0.00269621,1.18142,1.50987,1,0,0
0,-69034.2,-1.81587,0.000177529,0.410941,11.8526,0.0023841,1.56617,1.55508,1,0,0
0,-68971.2,-1.78951,0.000177142,4.60134,11.7359,0.00304609,1.65255,1.53173,1,0,0
0,-69004.6,-0.56304,0.000174272,1.25548,11.3138,0.00243643,1.46626,1.52443,1,0,0
0,-69056.6,-0.967523,0.0001744,1.99907,12.6112,0.00325135,1.39807,1.55184,1,0,0
0,-69005.2,-2.70703,0.00018183,1.85046,9.88311,0.00249414,1.26807,1.57266,1,0,0
0,-69013.6,-2.10231,0.000179574,3.60112,12.8255,0.00306127,1.16168,1.51678,1,0,0
0,-69047.9,-2.34662,0.000177802,1.85303,11.539,0.00320393,1.04885,1.51253,1,0,0
0,-69092,-4.28856,0.000158594,1.10741,11.5106,0.00364226,1.34409,1.53595,1,0,0
0,-69103.3,-3.15374,0.000167456,2.06539,12.1834,0.00377303,1.44924,1.50865,1,0,0
0,-69072.6,-3.11983,0.000167447,1.25435,15.5431,0.00288138,1.24899,1.51788,1,0,0
0,-69066.4,-3.05165,0.000177867,0.395053,10.7227,0.00328363,1.87682,1.5365,1,0,0
0,-69026.4,-1.05993,0.000168379,0.6073,11.9845,0.00296408,1.40431,1.52076,1,0,0
0,-69063.1,-2.13465,0.000171539,0.985322,13.3018,0.00314321,1.11058,1.55637,1,0,0
0,-69101.1,-5.23931,0.000186941,2.19937,15.6765,0.00340859,1.13161,1.512,1,0,0
0,-69055.4,-3.35638,0.000167812,0.955204,12.6514,0.00326179,1.09707,1.57573,1,0,0
0,-68946.9,-2.13635,0.000171367,3.31137,13.3816,0.00319976,1.19965,1.53404,1,0,0
0,-70539.5,-4.99334,0.000173124,0.179386,10.4661,0.00236714,1.14325,1.50782,1,0,0
0,-69098.1,-4.76582,0.000163761,8.9039,13.3886,0.00302022,1.32075,1.53981,1,0,0
0,-69003.2,-5.67539,0.00017736,3.34362,14.912,0.00210015,1.3195,1.58803,1,0,0
0,-69004.2,-1.2387,0.000178522,1.92985,12.0604,0.00306891,1.46398,1.49777,1,0,0
0,-69308.1,-2.40217,0.000180031,2.7979,10.3619,0.00354413,1.51567,1.53743,1,0,0
0,-69057,-3.58062,0.000176106,1.20288,15.3569,0.00272454,1.09778,1.50225,1,0,0
0,-69109.4,-3.19827,0.000164376,0.358926,12.9151,0.00254281,1.19403,1.52481,1,0,0
0,-69040.6,-2.77091,0.000168205,0.996574,13.599,0.00250547,1.05237,1.53067,1,0,0
0,-69036.8,-1.49891,0.000169357,0.544089,12.39,0.00269005,1.61208,1.55666,1,0,0
0,-69008.8,-0.686382,0.000173635,0.955614,10.5295,0.00260543,1.33582,1.53455,1,0,0
0,-69065.2,-3.16328,0.000164365,1.48989,10.7128,0.00319578,1.4867,1.5794,1,0,0
0,-69047.4,-4.73506,0.000170601,0.918661,13.048,0.00393232,1.30253,1.58612,1,0,0
0,-69249.4,-2.34509,0.000175771,3.93288,13.8875,0.00329188,1.53423,1.54206,1,0,0
0,-68984.8,-2.30266,0.00016571,3.57185,12.9429,0.00248243,1.44633,1.52367,1,0,0
0,-69028.6,-1.80499,0.000185365,1.06121,11.122,0.00299167,1.39253,1.57329,1,0,0
0,-69071.6,-2.83114,0.000163953,0.793971,12.6201,0.00341373,1.38136,1.56189,1,0,0
0,-69353.2,-2.13114,0.000177759,0.284919,11.4884,0.00281304,1.68,1.54589,1,0,0
0,-69029.5,-0.622904,0.000172914,1.54055,12.6932,0.00310325,1.49091,1.52083,1,0,0
0,-69040.6,-1.78179,0.000171499,1.40624,13.102,0.0029674,1.51527,1.57868,1,0,0
0,-69271.7,-1.53391,0.000178465,2.1032,10.4924,0.00288337,1.13578,1.53158,1,0,0
0,-69088.5,-0.803753,0.000175205,2.13564,12.868,0.00270007,1.25753,1.54936,1,0,0
0,-69030.8,-5.60858,0.000173784,1.58696,11.3105,0.00169647,1.58959,1.54572,1,0,0
0,-69104.3,-4.26717,0.000163463,1.05679,10.6475,0.00328909,1.23229,1.58642,1,0,0
0,-68990.8,-4.33371,0.000180489,0.800636,9.31163,0.00263703,0.994996,1.55389,1,0,0
0,-69100.5,-2.98947,0.000193131,0.673896,11.8648,0.00297934,1.45609,1.50459,1,0,0
0,-69062.9,-2.51227,0.000185062,1.24516,13.8002,0.00320865,1.65991,1.50589,1,0,0
0,-69042.6,-2.03215,0.000163274,0.843738,11.3875,0.00304344,1.45494,1.51301,1,0,0
0,-69188,-1.08157,0.000181243,2.87376,11.182,0.00257654,1.35222,1.54594,1,0,0
0,-69124.8,-3.94888,0.000166714,0.347125,11.9271,0.00255109,1.11614,1.49601,1,0,0
0,-69054.6,-2.88943,0.000180678,2.01473,13.8007,0.00223671,1.49139,1.49706,1,0,0
0,-69016.8,-1.50133,0.000181383,1.27462,11.6813,0.0032618,1.14989,1.52495,1,0,0
0,-69113.2,-0.450284,0.00017932,2.12719,11.611,0.00272959,1.36716,1.54746,1,0,0
0,-69031.1,-3.6384,0.000187306,0.747696,9.23307,0.00294085,1.30185,1.50537,1,0,0
0,-68996.9,-1.43367,0.000175085,0.737525,10.4451,0.00333192,1.3153,1.53343,1,0,0
0,-69052.1,-1.331,0.000183908,1.25491,14.1471,0.00287019,1.43964,1.53868,1,0,0
0,-69043.8,-2.7066,0.000181974,2.48473,13.3552,0.00230863,1.58947,1.49945,1,0,0
0,-69010.4,-1.7191,0.000178486,1.31487,11.7715,0.00225753,1.1483,1.53492,1,0,0
0,-69013.9,-2.46812,0.000174887,0.64723,11.3364,0.00259032,1.50762,1.47963,1,0,0
0,-69027.6,-3.88255,0.000182348,2.63798,10.3706,0.00207965,1.26499,1.50313,1,0,0
0,-68980,-3.66094,0.000188185,2.96925,10.2224,0.00294085,1.0679,1.53071,1,0,0
0,-68977.6,-2.31007,0.000177192,5.18576,12.1822,0.00284779,1.73526,1.5501,1,0,0
0,-69028.1,-0.886528,0.000181495,0.515639,12.46,0.00269089,1.36371,1.53762,1,0,0
0,-69827.9,-4.34081,0.00018029,0.228753,10.8743,0.00216611,1.44847,1.56547,1,0,0
0,-69093.2,-3.10451,0.000192106,2.26977,13.0278,0.00309528,1.67392,1.52073,1,0,0
0,-69039,-1.33505,0.000179789,1.43477,13.5306,0.0030277,1.3619,1.5039,1,0,0
0,-69117.2,-1.50153,0.00018773,1.62193,11.6755,0.00297807,1.47734,1.55777,1,0,0
0,-69021.1,-4.12927,0.000177797,0.510927,11.8141,0.00214076,1.5687,1.59112,1,0,0
0,-69129.1,-2.92252,0.000180677,3.98585,11.9462,0.00238312,1.8646,1.54528,1,0,0
0,-69093.6,-5.3009,0.000162013,0.96243,15.3314,0.00245525,1.17162,1.49961,1,0,0
0,-69013.6,-0.46199,0.000170855,0.778526,11.4566,0.00286257,1.3751,1.53716,1,0,0
0,-69018.1,-2.2477,0.000166286,2.53633,10.5663,0.00263643,1.19886,1.54779,1,0,0
0,-68999.1,-1.18101,0.000176136,0.903118,10.434,0.00264428,1.50101,1.56332,1,0,0
0,-69049.8,-2.81916,0.000166152,1.87734,14.6017,0.0030761,1.46565,1.50764,1,0,0
0,-69023.4,-0.545381,0.000172547,0.767561,12.5768,0.00279865,1.50763,1.54912,1,0,0
0,-69338.5,-3.03935,0.000162152,2.09269,9.94304,0.00297011,1.52154,1.54505,1,0,0
0,-69005.2,-0.635588,0.00017127,1.30578,10.8673,0.0025965,1.31887,1.53269,1,0,0
0,-69005.4,-2.34715,0.000182996,0.670356,10.1952,0.00259739,1.76185,1.55248,1,0,0
0,-69003.2,-1.57865,0.000176917,1.19085,11.2437,0.00363549,1.45861,1.52888,1,0,0
0,-69143.2,-3.86835,0.000182496,1.71211,11.1924,0.00408096,1.47264,1.51048,1,0,0
0,-68970.3,-1.92876,0.000175943,5.03937,12.1147,0.00300705,1.24788,1.52165,1,0,0
0,-69185.2,-2.94575,0.000173477,0.320591,12.0901,0.00289562,1.38787,1.5849,1,0,0
0,-69018.7,-3.78999,0.000171233,1.09908,9.94917,0.00267578,1.52727,1.59984,1,0,0
0,-69105.4,-3.78016,0.000189161,3.62696,11.8934,0.00368324,1.44361,1.52197,1,0,0
0,-68995.7,-0.655685,0.00017742,2.28503,10.9833,0.00306462,1.43512,1.53647,1,0,0
0,-69049.2,-5.12362,0.000179146,9.35208,11.6679,0.00353956,1.4437,1.49654,1,0,0
0,-69009.2,-0.774344,0.000176433,1.05697,11.0593,0.00284065,1.65445,1.55369,1,0,0
0,-69003.7,-1.95914,0.000179751,1.08929,9.8254,0.00290841,1.40017,1.49946,1,0,0
0,-69098.1,-1.98685,0.000162709,2.15534,11.9673,0.00255331,1.46418,1.52815,1,0,0
0,-70045.4,-3.46347,0.00018141,0.227548,12.4658,0.00327543,1.2182,1.55319,1,0,0
0,-69013.9,-2.02449,0.000178531,2.49245,12.2806,0.0030573,1.85799,1.55555,1,0,0
0,-69168.6,-4.38333,0.000180443,2.13718,8.77059,0.002341,1.17035,1.54869,1,0,0
0,-69054.3,-3.00142,0.000189221,0.564247,12.3233,0.0024368,1.23238,1.56472,1,0,0
0,-69023.4,-1.04142,0.000167667,1.2107,11.7954,0.00292508,1.37542,1.51,1,0,0
0,-69048.9,-3.18083,0.000181182,1.03461,10.6107,0.00344822,1.95332,1.52565,1,0,0
0,-69048.8,-2.31401,0.000182206,0.976127,13.2266,0.00280495,1.02917,1.53181,1,0,0
0,-69057.7,-2.16282,0.000161798,1.28675,11.8439,0.00296281,1.32701,1.51534,1,0,0
0,-69009.7,-1.05507,0.000182177,2.5208,10.9489,0.00301869,1.37713,1.52372,1,0,0
0,-69017.6,-1.88094,0.000174558,0.944981,11.4194,0.0030838,1.87602,1.51164,1,0,0
0,-69023.2,-1.94616,0.000168552,0.55873,11.4717,0.00342563,1.44111,1.52176,1,0,0
0,-69044.5,-3.50759,0.000171361,0.963704,14.3987,0.00208749,1.19647,1.53074,1,0,0
0,-69042.7,-3.29737,0.000181898,0.668852,13.9184,0.00265592,1.61946,1.58854,1,0,0
0,-69028.8,-0.637275,0.000175095,0.812704,13.4557,0.00269474,1.37402,1.52731,1,0,0
0,-69069,-2.59408,0.000190705,0.821335,13.0311,0.00282167,1.46429,1.56791,1,0,0
0,-69053.2,-2.84684,0.00018377,0.720812,12.9044,0.00250949,1.17988,1.49048,1,0,0
0,-69205.2,-3.17631,0.000182853,1.69772,10.9023,0.00288386,2.08091,1.51651,1,0,0
0,-69029.1,-2.74879,0.000175328,1.78274,13.0373,0.00230879,1.64958,1.5809,1,0,0
0,-69013.4,-8.14782,0.00018136,1.2012,8.47129,0.00344522,1.2619,1.4608,1,0,0
0,-69055.6,-2.25136,0.000175067,4.10532,14.0635,0.00253699,1.48856,1.55153,1,0,0
0,-69029.2,-3.83415,0.000185457,0.846454,11.3696,0.00370619,1.89853,1.52954,1,0,0
0,-69031.3,-4.44448,0.00017063,2.40587,12.0596,0.00252526,1.11493,1.60184,1,0,0
0,-68918.6,-5.69252,0.000177789,0.0852673,11.6156,0.00308828,1.61928,1.54101,1,0,0
0,-69012.4,-0.798176,0.000173192,1.12443,11.5832,0.00271532,1.62152,1.56013,1,0,0
0,-69030.6,-0.502722,0.000175709,1.55977,12.2802,0.00308176,1.37713,1.55293,1,0,0
0,-69021.9,-2.15973,0.000181468,2.48829,11.8852,0.00258176,1.8497,1.51058,1,0,0
0,-69007.3,-0.962894,0.000172816,1.16974,11.4304,0.00289888,1.77103,1.52859,1,0,0
0,-69007.7,-2.26467,0.000169611,1.41091,10.8207,0.00265076,1.85086,1.50703,1,0,0
0,-70462,-5.67454,0.00017376,0.210714,10.7212,0.00248753,1.47432,1.60267,1,0,0
0,-69031.4,-1.04734,0.000173221,1.2595,13.24,0.00309494,1.40726,1.56086,1,0,0
0,-69066,-3.99995,0.000179201,0.736293,15.8081,0.00350577,1.55269,1.5145,1,0,0
0,-69035.9,-2.05608,0.000174179,0.484031,13.5792,0.00314145,1.71677,1.54236,1,0,0
0,-69037.9,-3.21798,0.000183122,0.635893,13.1034,0.00388345,1.44204,1.53406,1,0,0
0,-69205.4,-8.59032,0.00018366,0.365923,10.5761,0.00449079,1.2384,1.5875,1,0,0
0,-69029.3,-1.94564,0.000168405,0.843652,11.3939,0.00332628,1.5899,1.56138,1,0,0
0,-68992.4,-1.81251,0.000172417,3.64759,11.082,0.00253463,1.46537,1.50626,1,0,0
0,-69018,-2.27155,0.000184422,0.566445,9.91092,0.00247617,1.49484,1.52693,1,0,0
0,-69108,-3.28167,0.000168149,1.75349,12.7003,0.00218161,1.39061,1.48978,1,0,0
0,-70173.5,-5.91873,0.000169783,0.272209,8.74774,0.00287664,1.11745,1.51256,1,0,0
0,-69059.5,-1.9113,0.00018311,1.61807,11.4823,0.00252291,1.08499,1.5237,1,0,0
0,-69044.1,-4.36762,0.000181785,0.721655,14.1272,0.00288331,1.00489,1.57763,1,0,0
0,-69027.6,-1.31129,0.000181513,0.710997,12.0855,0.00247112,1.32558,1.50668,1,0,0
0,-69039.6,-3.30011,0.000179913,0.522928,13.8689,0.00328012,1.06187,1.54625,1,0,0
0,-69021,-1.55375,0.000169433,0.888326,10.9441,0.00257427,1.62323,1.56249,1,0,0
0,-69044.9,-2.23506,0.000183443,0.448184,10.8998,0.00254151,1.35147,1.50214,1,0,0
0,-69011.9,-3.15019,0.000179773,1.2559,11.8233,0.00345538,1.92584,1.5664,1,0,0
