"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1533",-9511.67,-3.99592,1.27758,0.886629,0.51366,3.2435,0.709968,0.990963,1.46432,1,0,1,1533,1533
"1534",-9491.38,-4.58486,1.30436,0.934255,0.509741,3.60731,0.764059,1.04902,1.49888,1,0,1,1534,1534
"1535",-9510.74,-0.867373,1.27273,0.933372,0.453998,3.29694,0.714971,1.06091,1.47494,1,0,1,1535,1535
"1536",-9511.68,-6.79963,1.32581,0.908356,0.466956,3.75043,0.740482,1.04569,1.47585,1,0,1,1536,1536
"1537",-9541.2,-6.08266,1.26519,0.904432,0.479825,2.96317,0.816803,1.0024,1.44917,1,0,1,1537,1537
"1538",-9494.73,-1.48454,1.28384,0.949389,0.485449,3.46602,0.760684,1.02245,1.48471,1,0,1,1538,1538
"1539",-9553.89,-3.11686,1.27818,0.883656,0.45402,2.74738,0.762073,1.03599,1.4604,1,0,1,1539,1539
"1540",-9502.18,-4.57336,1.2821,0.956474,0.470121,3.3933,0.818348,0.993882,1.49217,1,0,1,1540,1540
"1541",-9771.12,-6.87263,1.2987,1.04115,0.499137,3.80224,0.718388,1.04047,1.48843,1,0,1,1541,1541
"1542",-9535.31,-2.57802,1.29003,0.917181,0.481023,2.79251,0.764992,1.06636,1.4569,1,0,1,1542,1542
"1543",-9544.72,-5.87647,1.28408,0.896167,0.37289,3.57484,0.806175,1.06761,1.46796,1,0,1,1543,1543
"1544",-9524.67,-4.54759,1.28505,0.894792,0.484891,2.92581,0.766512,1.06943,1.50715,1,0,1,1544,1544
"1545",-9524.39,-2.96451,1.2943,0.890673,0.526895,2.95278,0.716954,1.06287,1.48591,1,0,1,1545,1545
"1546",-9505.07,-1.55083,1.2851,0.901531,0.431459,3.56468,0.749506,1.06142,1.47484,1,0,1,1546,1546
"1547",-9495.39,-3.1729,1.27642,0.914086,0.468563,3.63923,0.821329,1.06143,1.46319,1,0,1,1547,1547
"1548",-9563.77,-5.02753,1.28844,0.874488,0.52327,2.69998,0.68665,1.06486,1.47112,1,0,1,1548,1548
"1549",-9544.49,-2.18547,1.27983,0.952968,0.424553,3.46532,0.700269,1.04593,1.46294,1,0,1,1549,1549
"1550",-9540.16,-4.60889,1.27568,0.956564,0.429528,2.65485,0.727752,1.0234,1.45746,1,0,1,1550,1550
"1551",-9579.44,-5.58587,1.25902,0.943725,0.394808,3.68205,0.756305,1.03392,1.47891,1,0,1,1551,1551
"1552",-9607.47,-6.97313,1.30873,0.937515,0.455524,3.50948,0.655458,1.11302,1.475,1,0,1,1552,1552
"1553",-9810.54,-9.82037,1.26972,0.979778,0.413035,3.61189,0.627622,1.0293,1.49913,1,0,1,1553,1553
"1554",-9501.55,-1.886,1.26941,0.915121,0.439316,3.53534,0.764179,1.06203,1.47051,1,0,1,1554,1554
"1555",-9506.6,-2.17174,1.28773,0.937892,0.442673,3.00056,0.727484,1.09277,1.48688,1,0,1,1555,1555
"1556",-9509.39,-3.26876,1.26241,0.928243,0.473135,2.98695,0.753763,1.09768,1.48096,1,0,1,1556,1556
"1557",-9523.88,-2.1089,1.2792,0.953919,0.445897,2.87196,0.693315,1.0637,1.47365,1,0,1,1557,1557
"1558",-9585.39,-3.02988,1.27949,1.0015,0.507048,3.37163,0.706646,1.02477,1.46508,1,0,1,1558,1558
"1559",-9553.39,-8.95986,1.27747,0.898703,0.38046,3.58749,0.695208,1.11954,1.452,1,0,1,1559,1559
"1560",-9524.1,-3.48881,1.29854,0.946397,0.481812,2.82037,0.759601,1.01426,1.49084,1,0,1,1560,1560
"1561",-9504.68,-4.43186,1.31133,0.929921,0.425964,3.0986,0.740209,1.06779,1.45117,1,0,1,1561,1561
"1562",-9512.02,-3.21551,1.28844,0.929562,0.471757,3.04259,0.800612,1.06182,1.50104,1,0,1,1562,1562
"1563",-9583.52,-5.69022,1.28074,1.01388,0.384144,3.47927,0.770427,1.04742,1.45967,1,0,1,1563,1563
"1564",-9525.62,-2.20449,1.27873,0.908478,0.474524,2.88402,0.691756,1.07183,1.47907,1,0,1,1564,1564
"1565",-9518.56,-2.14934,1.29339,0.917874,0.463227,3.02876,0.68569,1.07898,1.46669,1,0,1,1565,1565
"1566",-9492.17,-3.64948,1.26031,0.927805,0.491842,3.40074,0.8102,1.03414,1.4836,1,0,1,1566,1566
"1567",-9560.35,-7.91718,1.26847,0.860893,0.586475,2.96881,0.81773,1.03121,1.46417,1,0,1,1567,1567
"1568",-9507.63,-2.25171,1.27045,0.951385,0.466917,3.10734,0.735046,1.09458,1.48426,1,0,1,1568,1568
"1569",-9530.8,-5.29798,1.25743,0.894728,0.466704,3.3394,0.705529,1.09875,1.49065,1,0,1,1569,1569
"1570",-9520.92,-4.03059,1.28959,0.96637,0.42348,3.32392,0.826985,1.09675,1.47043,1,0,1,1570,1570
"1571",-9555.77,-4.13832,1.26603,0.948903,0.484434,2.81473,0.829602,1.03923,1.47147,1,0,1,1571,1571
"1572",-9516.91,-4.86625,1.30459,0.913007,0.549563,3.01353,0.730017,1.04736,1.49599,1,0,1,1572,1572
"1573",-9500.67,-3.4984,1.29695,0.990363,0.51979,3.20172,0.777736,1.00933,1.47861,1,0,1,1573,1573
"1574",-9540.66,-2.02204,1.29073,0.926102,0.468739,3.68523,0.716881,1.07297,1.47452,1,0,1,1574,1574
"1575",-9522.21,-8.51681,1.26074,0.912513,0.619962,3.38508,0.744099,1.0557,1.49129,1,0,1,1575,1575
"1576",-9495.42,-1.24975,1.28506,0.92236,0.423232,3.35653,0.756234,1.04926,1.46223,1,0,1,1576,1576
"1577",-9497.91,-3.12938,1.29478,0.901214,0.537196,3.19098,0.750015,1.096,1.47049,1,0,1,1577,1577
"1578",-9512.51,-3.48681,1.26241,0.893015,0.419673,3.26793,0.766042,1.0254,1.48466,1,0,1,1578,1578
"1579",-9591.76,-7.54258,1.27295,0.815727,0.450098,3.22719,0.828498,1.09386,1.46458,1,0,1,1579,1579
"1580",-9554.99,-5.28838,1.27517,0.885726,0.545096,2.73523,0.723546,1.04738,1.45575,1,0,1,1580,1580
"1581",-9541.94,-3.42988,1.29467,0.991887,0.492219,2.74258,0.720872,1.05408,1.47884,1,0,1,1581,1581
"1582",-9516.51,-2.44378,1.28279,0.990412,0.438273,3.38107,0.782571,1.02732,1.46233,1,0,1,1582,1582
"1583",-9554.47,-6.04197,1.29501,0.920309,0.508727,2.68598,0.748448,0.994741,1.45323,1,0,1,1583,1583
"1584",-9524.93,-2.29452,1.2781,0.945073,0.529464,3.04297,0.71009,1.02148,1.47617,1,0,1,1584,1584
"1585",-9502.91,-1.81987,1.28028,0.917456,0.471769,3.5598,0.739212,1.00989,1.47451,1,0,1,1585,1585
"1586",-9503.64,-1.34186,1.26849,0.892211,0.480341,3.1533,0.732126,1.05563,1.47648,1,0,1,1586,1586
"1587",-9533.25,-3.09856,1.28704,0.855464,0.482245,3.53822,0.700205,1.06128,1.47222,1,0,1,1587,1587
"1588",-9515.18,-3.80184,1.30514,0.891495,0.47158,2.99032,0.732104,0.996259,1.46974,1,0,1,1588,1588
"1589",-9524.12,-5.08832,1.29298,0.915262,0.565479,3.08502,0.716499,1.04375,1.44805,1,0,1,1589,1589
"1590",-9502.31,-2.60779,1.29489,0.914367,0.428486,3.29084,0.713674,1.07631,1.45535,1,0,1,1590,1590
"1591",-9592.09,-5.41972,1.2873,1.00614,0.509302,3.50584,0.720491,0.983937,1.4771,1,0,1,1591,1591
"1592",-9544.69,-6.65895,1.2544,0.842499,0.436524,3.33209,0.692049,1.07043,1.46768,1,0,1,1592,1592
"1593",-9554.93,-7.96114,1.24958,0.914941,0.494368,2.66287,0.690994,1.01541,1.46955,1,0,1,1593,1593
"1594",-9496.78,-0.884779,1.27473,0.912269,0.444032,3.40619,0.750598,1.04833,1.47835,1,0,1,1594,1594
"1595",-9525.2,-3.23908,1.27481,1.00373,0.432623,3.13975,0.763712,1.08213,1.46111,1,0,1,1595,1595
"1596",-9521.88,-4.81696,1.29098,0.942661,0.373966,3.32629,0.788221,1.06823,1.46117,1,0,1,1596,1596
"1597",-9563.07,-5.83173,1.30127,0.941983,0.401072,2.67485,0.790988,1.07213,1.48346,1,0,1,1597,1597
"1598",-9573.06,-3.5531,1.29287,0.976723,0.412971,3.43069,0.692917,1.07668,1.4816,1,0,1,1598,1598
"1599",-9566.32,-6.80156,1.29554,1.00876,0.433889,3.37844,0.73971,1.07742,1.51048,1,0,1,1599,1599
"1600",-9511.49,-2.03381,1.28816,0.889535,0.437268,3.00942,0.71497,1.03504,1.45956,1,0,1,1600,1600
"1601",-9498.8,-2.53416,1.28505,0.866835,0.502315,3.49015,0.749459,1.07816,1.47117,1,0,1,1601,1601
"1602",-9550.57,-8.25262,1.30716,0.898488,0.449413,2.7183,0.746014,1.13929,1.48288,1,0,1,1602,1602
"1603",-9494.21,-2.01329,1.28139,0.932585,0.520103,3.49536,0.753762,1.04888,1.48838,1,0,1,1603,1603
"1604",-9520.84,-2.66694,1.27669,0.870948,0.452955,2.99309,0.717089,1.05294,1.45653,1,0,1,1604,1604
"1605",-9504.92,-1.87641,1.28791,0.936022,0.427437,3.42806,0.731203,1.05965,1.45651,1,0,1,1605,1605
"1606",-9509.97,-2.9191,1.26681,0.942353,0.410491,3.00381,0.752826,1.06868,1.46401,1,0,1,1606,1606
"1607",-9531.12,-4.5406,1.28323,0.986393,0.420591,2.99382,0.794451,0.996856,1.48475,1,0,1,1607,1607
"1608",-9583.43,-3.21754,1.28324,0.960751,0.496095,3.16067,0.662317,1.08077,1.46813,1,0,1,1608,1608
"1609",-9512.53,-2.29821,1.29143,0.873535,0.471986,3.11993,0.719695,1.08866,1.48055,1,0,1,1609,1609
"1610",-9506.86,-1.14307,1.28749,0.975814,0.486266,3.37437,0.751707,1.07055,1.47291,1,0,1,1610,1610
"1611",-9508.46,-2.3785,1.28851,0.899629,0.423319,3.61269,0.76781,1.06959,1.47709,1,0,1,1611,1611
"1612",-9493.19,-2.52522,1.29823,0.909694,0.485802,3.43788,0.743464,1.09336,1.48452,1,0,1,1612,1612
"1613",-9496.24,-0.936466,1.2871,0.890173,0.502322,3.203,0.746645,1.04124,1.47787,1,0,1,1613,1613
"1614",-9547.4,-3.53097,1.28888,0.95618,0.514747,3.76605,0.741364,1.08393,1.4807,1,0,1,1614,1614
"1615",-9503.01,-1.95861,1.2998,0.9348,0.438817,3.09005,0.715013,1.01641,1.47389,1,0,1,1615,1615
"1616",-9493.12,-2.56329,1.29918,0.94496,0.448593,3.28024,0.77461,1.01019,1.45943,1,0,1,1616,1616
"1617",-9532.1,-2.07793,1.30001,0.971677,0.453027,3.44806,0.721047,1.06697,1.46682,1,0,1,1617,1617
"1618",-9504.92,-1.35495,1.29392,0.952987,0.458366,2.99346,0.757079,1.03157,1.48512,1,0,1,1618,1618
"1619",-9503.5,-3.36782,1.29508,0.910878,0.440055,3.3789,0.717825,0.988362,1.47582,1,0,1,1619,1619
"1620",-9512.02,-1.45228,1.27151,0.901777,0.485687,3.19045,0.70905,1.05904,1.48178,1,0,1,1620,1620
"1621",-9496.53,-2.82567,1.274,0.890757,0.530438,3.34214,0.738165,1.01646,1.4665,1,0,1,1621,1621
"1622",-9504.64,-1.07577,1.28511,0.916364,0.497843,3.47108,0.725901,1.06212,1.46779,1,0,1,1622,1622
"1623",-9502.13,-3.43213,1.27481,0.876516,0.536674,3.2314,0.762481,1.05013,1.49125,1,0,1,1623,1623
"1624",-9511.44,-1.59896,1.29106,0.909608,0.453445,2.96024,0.753924,1.03814,1.48996,1,0,1,1624,1624
"1625",-9529.16,-6.60065,1.27645,0.920638,0.505766,2.87993,0.722739,1.11339,1.50509,1,0,1,1625,1625
"1626",-9506.44,-2.06124,1.28832,0.924678,0.403889,3.00043,0.720015,1.05813,1.47105,1,0,1,1626,1626
"1627",-9528.66,-3.29849,1.28204,0.845521,0.479455,3.49631,0.709724,1.03194,1.47546,1,0,1,1627,1627
"1628",-9509.18,-2.91656,1.27846,0.905464,0.399109,3.13736,0.734086,1.06369,1.48962,1,0,1,1628,1628
"1629",-9516.49,-1.37908,1.27214,0.98515,0.465613,3.10567,0.739308,1.04054,1.4746,1,0,1,1629,1629
"1630",-9542.93,-3.64375,1.26999,0.896515,0.436089,3.04999,0.825796,1.08068,1.4672,1,0,1,1630,1630
"1631",-9493.75,-1.23094,1.2808,0.910563,0.498187,3.14922,0.761867,1.01499,1.4726,1,0,1,1631,1631
"1632",-9518,-2.41667,1.26892,0.983287,0.436787,2.99861,0.759927,1.03181,1.47922,1,0,1,1632,1632
"1633",-9523.4,-2.11035,1.27607,0.86904,0.502298,2.98718,0.72861,1.05552,1.47301,1,0,1,1633,1633
"1634",-9499.43,-1.13563,1.27422,0.922491,0.42495,3.1681,0.755408,1.06571,1.47305,1,0,1,1634,1634
"1635",-9511.3,-2.66711,1.28647,0.890468,0.551889,3.12406,0.73026,1.04448,1.48064,1,0,1,1635,1635
"1636",-9524.14,-11.5818,1.32147,0.927987,0.420018,3.12219,0.770432,1.04699,1.42641,1,0,1,1636,1636
"1637",-9508.4,-2.42477,1.29014,0.892216,0.39984,3.21174,0.751677,1.04023,1.46572,1,0,1,1637,1637
"1638",-9509.65,-1.6551,1.29665,0.883045,0.449471,3.13065,0.766051,1.02591,1.47548,1,0,1,1638,1638
"1639",-9514.78,-2.43029,1.27438,0.896852,0.433254,3.04989,0.765396,1.07039,1.49137,1,0,1,1639,1639
"1640",-9540.98,-3.44819,1.26298,0.965591,0.429526,3.46708,0.724404,1.05523,1.45865,1,0,1,1640,1640
"1641",-9492.16,-1.26444,1.27385,0.953965,0.47333,3.41047,0.769368,1.06337,1.46468,1,0,1,1641,1641
"1642",-9515.01,-2.07772,1.27831,0.970934,0.439812,3.09426,0.718701,1.06893,1.4573,1,0,1,1642,1642
"1643",-9527.96,-4.90116,1.27846,0.927946,0.387228,2.81614,0.740125,1.05767,1.49356,1,0,1,1643,1643
"1644",-9517.92,-2.83172,1.27512,0.948973,0.488691,2.94325,0.723746,1.0978,1.48573,1,0,1,1644,1644
"1645",-9478.31,-2.22518,1.28118,0.902628,0.512998,3.60784,0.783525,1.04829,1.47098,1,0,1,1645,1645
"1646",-9548.74,-4.75997,1.2751,1.01268,0.480377,3.06558,0.718073,1.07112,1.44685,1,0,1,1646,1646
"1647",-9548.27,-3.46077,1.29178,0.908903,0.454823,2.73082,0.77345,1.09147,1.48168,1,0,1,1647,1647
"1648",-9511.83,-3.30103,1.27,0.94499,0.476729,3.36029,0.721167,1.0534,1.44592,1,0,1,1648,1648
"1649",-9520.87,-3.74746,1.26134,0.926905,0.48322,3.44495,0.717847,1.00057,1.47012,1,0,1,1649,1649
"1650",-9534.92,-4.32238,1.27002,0.962291,0.437924,2.84361,0.688782,1.07148,1.49175,1,0,1,1650,1650
"1651",-9498.46,-4.11942,1.2833,0.934473,0.52076,3.37707,0.737082,1.05731,1.44151,1,0,1,1651,1651
"1652",-9534.32,-2.74554,1.29488,0.877578,0.430022,2.89185,0.753587,1.0633,1.48378,1,0,1,1652,1652
"1653",-9512.99,-2.12949,1.30166,0.955421,0.472017,3.28522,0.719644,1.03338,1.48925,1,0,1,1653,1653
"1654",-9543.51,-3.86637,1.27248,0.910272,0.541559,3.18993,0.690695,1.01648,1.48372,1,0,1,1654,1654
"1655",-9506.32,-4.49841,1.29066,0.912077,0.553235,3.67364,0.740837,1.0692,1.45736,1,0,1,1655,1655
"1656",-9527.05,-3.4568,1.27965,0.87195,0.445249,3.71083,0.733037,1.01514,1.47399,1,0,1,1656,1656
"1657",-9492.21,-2.1514,1.26762,0.893384,0.518845,3.25785,0.764822,1.04533,1.47112,1,0,1,1657,1657
"1658",-9523.8,-3.58035,1.26267,0.942277,0.48977,2.84705,0.730323,1.02083,1.48584,1,0,1,1658,1658
"1659",-9500.16,-2.04202,1.28725,0.882818,0.453319,3.60651,0.76691,1.03046,1.47538,1,0,1,1659,1659
"1660",-9535.38,-4.60282,1.29738,0.871094,0.462732,2.91544,0.75607,1.03171,1.50181,1,0,1,1660,1660
"1661",-9538.64,-4.65179,1.28126,0.880101,0.48182,3.15189,0.835058,1.09405,1.4906,1,0,1,1661,1661
"1662",-9516.98,-2.97365,1.29332,0.866562,0.41861,3.39166,0.770179,1.0272,1.47771,1,0,1,1662,1662
"1663",-9511.98,-1.26343,1.27358,0.92435,0.45954,3.49723,0.725361,1.06167,1.46635,1,0,1,1663,1663
"1664",-9570.64,-8.98421,1.30583,0.801935,0.48496,3.43605,0.677916,1.04781,1.45855,1,0,1,1664,1664
"1665",-9511.7,-4.50252,1.27197,1.00238,0.529895,3.09974,0.77487,1.04371,1.45282,1,0,1,1665,1665
"1666",-9586.09,-5.07515,1.28765,0.881591,0.50808,3.97316,0.711345,1.0681,1.46689,1,0,1,1666,1666
"1667",-9513.97,-1.54533,1.28812,0.924565,0.490007,2.92337,0.722763,1.04829,1.45908,1,0,1,1667,1667
"1668",-9516.33,-1.82638,1.29638,0.900169,0.464358,3.14426,0.812099,1.05108,1.47781,1,0,1,1668,1668
"1669",-9574.22,-3.81908,1.27672,0.980102,0.496187,3.13098,0.675533,1.04302,1.45307,1,0,1,1669,1669
"1670",-9492.29,-2.44858,1.29414,0.948594,0.519386,3.14354,0.775164,1.00976,1.47962,1,0,1,1670,1670
"1671",-9509.43,-0.896237,1.29343,0.961285,0.483201,3.24634,0.724271,1.03748,1.46777,1,0,1,1671,1671
"1672",-9509.58,-1.27428,1.28832,0.886645,0.504305,3.04167,0.748191,1.04931,1.46797,1,0,1,1672,1672
"1673",-9494.35,-2.29399,1.30173,0.900332,0.509966,3.17889,0.764204,1.02737,1.48299,1,0,1,1673,1673
"1674",-9546.47,-3.90845,1.289,0.972992,0.458029,3.26055,0.690484,1.07103,1.44634,1,0,1,1674,1674
"1675",-9508.16,-2.05345,1.2704,0.954251,0.426967,3.08702,0.748797,1.05783,1.48803,1,0,1,1675,1675
"1676",-9542.9,-3.9952,1.28119,0.858916,0.464892,2.92459,0.760403,1.06666,1.49772,1,0,1,1676,1676
"1677",-9542.3,-3.75423,1.27602,0.905141,0.496587,2.9355,0.822625,1.07796,1.48915,1,0,1,1677,1677
"1678",-9517.77,-2.60121,1.26135,0.914096,0.510967,3.28598,0.713488,1.04545,1.47565,1,0,1,1678,1678
"1679",-9496.99,-4.25384,1.28288,0.902694,0.476381,3.66705,0.781464,1.10184,1.49152,1,0,1,1679,1679
"1680",-9528.6,-2.50812,1.26353,0.921633,0.492091,3.13411,0.692954,1.06532,1.47568,1,0,1,1680,1680
"1681",-9502.64,-4.88146,1.32304,0.948309,0.472236,3.09082,0.752674,1.07569,1.47155,1,0,1,1681,1681
"1682",-9596.45,-4.45967,1.28053,1.00684,0.420618,3.55335,0.747295,1.07816,1.49165,1,0,1,1682,1682
"1683",-9590.11,-12.0225,1.29717,1.02424,0.44811,2.75584,0.831489,0.961219,1.4924,1,0,1,1683,1683
"1684",-9508.38,-2.56921,1.27784,0.969485,0.476968,3.03119,0.778647,1.05171,1.4965,1,0,1,1684,1684
"1685",-9520.46,-3.39567,1.27216,0.966876,0.547337,3.08091,0.737737,1.06639,1.48728,1,0,1,1685,1685
"1686",-9510.23,-2.40304,1.30329,0.964241,0.483019,3.59619,0.753023,1.0506,1.47042,1,0,1,1686,1686
"1687",-9528.28,-4.32031,1.28536,0.935927,0.409791,3.13941,0.818418,1.01964,1.45268,1,0,1,1687,1687
"1688",-9537.57,-3.8774,1.26706,0.889058,0.430896,3.18134,0.825577,1.02495,1.46658,1,0,1,1688,1688
"1689",-9508.04,-3.09498,1.25999,0.930849,0.425432,3.39782,0.763674,1.07067,1.4793,1,0,1,1689,1689
"1690",-9522.3,-3.77985,1.29089,0.952485,0.533497,3.04283,0.833407,1.04056,1.46477,1,0,1,1690,1690
"1691",-9493.75,-0.4818,1.29011,0.9296,0.481091,3.13324,0.778382,1.047,1.47133,1,0,1,1691,1691
"1692",-9532.49,-6.21904,1.27657,1.02393,0.540098,2.97179,0.818257,1.08271,1.47823,1,0,1,1692,1692
"1693",-9545.48,-8.41128,1.28285,0.951451,0.391642,3.33603,0.833558,1.11071,1.50103,1,0,1,1693,1693
"1694",-9516.01,-3.37081,1.2992,0.952914,0.545851,3.29368,0.728983,1.08667,1.47223,1,0,1,1694,1694
"1695",-9527.5,-4.71434,1.30895,0.9883,0.47784,2.90061,0.727299,1.01338,1.48679,1,0,1,1695,1695
"1696",-9496.09,-2.15293,1.28501,0.954826,0.46683,3.62998,0.804187,1.04862,1.46936,1,0,1,1696,1696
"1697",-9514.17,-2.41042,1.29424,0.858559,0.448894,3.3038,0.767603,1.02657,1.47232,1,0,1,1697,1697
"1698",-9513,-3.47832,1.28403,0.877471,0.403558,3.41271,0.725654,1.03484,1.45834,1,0,1,1698,1698
"1699",-9500.91,-3.54924,1.30454,0.967298,0.516043,3.14091,0.812244,1.04293,1.48131,1,0,1,1699,1699
"1700",-9603.02,-5.37091,1.2804,0.911436,0.45447,2.81872,0.864773,1.01696,1.46602,1,0,1,1700,1700
"1701",-9512.77,-1.65619,1.28066,0.888313,0.435909,3.21699,0.793113,1.04376,1.46532,1,0,1,1701,1701
"1702",-9567.42,-8.40425,1.27992,0.972067,0.432535,3.93897,0.83404,1.032,1.4447,1,0,1,1702,1702
"1703",-9491.11,-2.94026,1.28285,0.909783,0.527352,3.27508,0.74524,1.01463,1.45473,1,0,1,1703,1703
"1704",-9511.68,-2.46779,1.29363,0.876018,0.494491,3.14061,0.778053,1.0738,1.46023,1,0,1,1704,1704
"1705",-9499.61,-3.8305,1.28606,0.936333,0.43902,3.23773,0.761905,1.11146,1.4957,1,0,1,1705,1705
"1706",-9494.41,-3.28885,1.28383,0.933015,0.439035,3.31711,0.750856,0.987366,1.45942,1,0,1,1706,1706
"1707",-9519.45,-2.38387,1.2785,0.976543,0.494841,2.92818,0.739746,1.08177,1.48418,1,0,1,1707,1707
"1708",-9485.73,-3.18235,1.27696,0.891962,0.494721,3.55565,0.789299,1.00596,1.47242,1,0,1,1708,1708
"1709",-9507.17,-1.31004,1.2943,0.900435,0.472219,3.06213,0.774752,1.04175,1.48502,1,0,1,1709,1709
"1710",-9537.18,-2.22374,1.29173,0.920342,0.487411,3.46033,0.692737,1.01506,1.47532,1,0,1,1710,1710
"1711",-9511.4,-3.02321,1.28682,0.935631,0.522551,3.03142,0.731499,1.03326,1.49802,1,0,1,1711,1711
"1712",-9496.86,-0.739075,1.28615,0.921322,0.441272,3.15158,0.733487,1.07309,1.46723,1,0,1,1712,1712
"1713",-9566.74,-4.69675,1.27872,0.877111,0.466704,3.21324,0.635981,1.05614,1.4699,1,0,1,1713,1713
"1714",-9497.24,-4.4168,1.30328,0.950788,0.4601,3.64602,0.781844,1.03572,1.44993,1,0,1,1714,1714
"1715",-9494.69,-4.70714,1.26972,0.92004,0.503801,3.26129,0.758338,1.13147,1.47384,1,0,1,1715,1715
"1716",-9550.04,-4.31691,1.28126,0.923895,0.47452,2.66882,0.764717,1.08519,1.49355,1,0,1,1716,1716
"1717",-9551.96,-5.42803,1.26323,0.971697,0.512552,2.69992,0.792163,1.02916,1.48151,1,0,1,1717,1717
"1718",-9540.13,-2.9735,1.27412,0.914921,0.498848,2.83176,0.795417,1.02941,1.46222,1,0,1,1718,1718
"1719",-9523.88,-3.97,1.28139,0.885513,0.400509,3.51336,0.709031,1.06067,1.4582,1,0,1,1719,1719
"1720",-9527.08,-3.15774,1.2837,0.874065,0.44772,2.92681,0.695555,1.03708,1.4898,1,0,1,1720,1720
"1721",-9515.97,-4.27803,1.26782,0.895954,0.430993,3.70301,0.770401,1.07259,1.45759,1,0,1,1721,1721
"1722",-9521.87,-4.34196,1.30821,0.883079,0.435864,2.94315,0.722863,1.09031,1.48141,1,0,1,1722,1722
"1723",-9501.28,-1.87526,1.29667,0.903133,0.441093,3.14622,0.725404,1.06805,1.489,1,0,1,1723,1723
"1724",-9498.23,-2.73838,1.29,0.92415,0.502857,3.33753,0.834132,1.04483,1.46394,1,0,1,1724,1724
"1725",-9507.38,-2.52645,1.28224,0.93463,0.456594,3.35856,0.833118,1.04585,1.46065,1,0,1,1725,1725
"1726",-9514.9,-3.01184,1.27761,0.888724,0.493405,3.09139,0.792093,1.02361,1.45375,1,0,1,1726,1726
"1727",-9501.62,-2.45941,1.28106,0.89287,0.500311,3.21531,0.798645,1.07131,1.4896,1,0,1,1727,1727
"1728",-9563.52,-3.95251,1.28999,0.858546,0.499128,2.78797,0.769,1.0636,1.48596,1,0,1,1728,1728
"1729",-9550.04,-4.7206,1.27961,0.977746,0.504846,2.70991,0.706346,1.01756,1.48863,1,0,1,1729,1729
"1730",-9480.18,-2.10655,1.28457,0.891947,0.516849,3.50146,0.781689,1.03661,1.47354,1,0,1,1730,1730
"1731",-9500.8,-6.07901,1.27171,0.952149,0.465632,3.48007,0.821454,1.12767,1.46274,1,0,1,1731,1731
"1732",-9531.85,-5.35346,1.28169,1.00764,0.430251,3.16859,0.79293,0.984727,1.46527,1,0,1,1732,1732
"1733",-9514.06,-2.87367,1.29146,0.871542,0.483739,3.13775,0.776281,1.09545,1.48224,1,0,1,1733,1733
"1734",-9512.88,-2.95423,1.28817,0.94118,0.442347,2.94827,0.714823,1.0197,1.49584,1,0,1,1734,1734
"1735",-9501.93,-0.476828,1.28192,0.954623,0.474122,3.10624,0.734068,1.03614,1.46857,1,0,1,1735,1735
"1736",-9485.44,-2.79055,1.29692,0.888947,0.505792,3.49946,0.759159,1.04475,1.45696,1,0,1,1736,1736
"1737",-9501.26,-2.25779,1.30412,0.920268,0.43721,3.08916,0.744883,1.03548,1.45929,1,0,1,1737,1737
"1738",-9586.47,-5.79215,1.30911,0.933589,0.501853,3.28399,0.653813,1.08282,1.46094,1,0,1,1738,1738
"1739",-9552.65,-8.46971,1.29051,0.98634,0.361484,2.7818,0.774434,1.08408,1.48912,1,0,1,1739,1739
"1740",-9504.77,-1.82389,1.27722,0.881651,0.469789,3.20984,0.718283,1.04617,1.45725,1,0,1,1740,1740
"1741",-9540.98,-4.05922,1.30064,0.974347,0.416993,2.76688,0.77483,1.04755,1.46613,1,0,1,1741,1741
"1742",-9535.45,-4.42393,1.29366,0.970395,0.518593,3.43464,0.731435,1.0539,1.50372,1,0,1,1742,1742
"1743",-9535.3,-3.59702,1.29579,0.920115,0.539003,3.70481,0.722457,1.05837,1.46765,1,0,1,1743,1743
"1744",-9499.57,-2.65195,1.26529,0.942512,0.468515,3.21392,0.736282,1.00672,1.46205,1,0,1,1744,1744
"1745",-9498.59,-2.05636,1.28517,0.975964,0.516412,3.1133,0.790034,1.03384,1.46778,1,0,1,1745,1745
"1746",-9514.38,-4.29957,1.29728,0.944791,0.37538,3.09275,0.756978,1.03174,1.46704,1,0,1,1746,1746
"1747",-9514.29,-3.9186,1.28489,0.993262,0.476986,3.59367,0.810753,1.08962,1.47505,1,0,1,1747,1747
"1748",-9525.78,-4.14874,1.26934,0.949071,0.405315,2.80028,0.743961,1.08363,1.46926,1,0,1,1748,1748
"1749",-9550.61,-2.95514,1.27968,1.00402,0.467036,2.98723,0.698765,1.04236,1.46053,1,0,1,1749,1749
"1750",-9566.2,-3.81904,1.2805,0.86905,0.427346,2.71086,0.754225,1.03466,1.46967,1,0,1,1750,1750
"1751",-9519.62,-3.22895,1.26934,0.866911,0.505778,3.18514,0.718621,1.06822,1.48715,1,0,1,1751,1751
"1752",-9489.15,-3.23367,1.30616,0.947957,0.499129,3.31642,0.810573,1.05429,1.46282,1,0,1,1752,1752
"1753",-9524.95,-3.13871,1.26594,0.85049,0.453863,3.15143,0.726319,1.04228,1.47312,1,0,1,1753,1753
