"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"392","stay[62]",1.872689806,1.843625,0.373167388683747,0.363666954,1.323696,2.54107,0.99985883098796,1990.98939494933,2045.99109753231
"393","stay[63]",0.9009187545,0.882172,0.194685998601219,0.1929722508,0.61340215,1.243207,0.999830937101153,1948.90153382868,1576.4567084905
"394","k",1,1,0,0,1,1,NA,NA,NA
"395","tau",0,0,0,0,0,0,NA,NA,NA
"396","pred_att1[1]",0.20240194762,0.182644,0.12198150437115,0.116391513,0.036215565,0.42672885,0.999646852944749,1936.94882716565,1846.27856425852
"397","pred_att1[2]",1.668,2,0.662567353367848,1.4826,1,3,1.00081367091162,1912.49884216852,NA
"398","pred_att1[3]",0.7197348047,0.823547,0.301495147167095,0.2616092178,0.2173851,1,1.00060081890184,1948.24941348957,NA
"399","pred_att1[4]",1.606,2,0.582179926425986,0,1,2.04999999999995,1.00065613199683,2002.58850559563,1988.49503588742
"400","pred_att2[1]",0.208111660655,0.1870835,0.120340006796582,0.1180950204,0.04434743,0.4355823,1.00008967552314,2006.44285132442,1990.87008158188
"401","pred_att2[2]",1.695,2,0.698726777470835,1.4826,1,3,0.999901833929567,1853.36846987609,NA
"402","pred_att2[3]",0.7199371888,0.7898705,0.295632242628047,0.3115379967,0.2333342,1,1.00035564155165,1948.65825446179,NA
"403","pred_att2[4]",1.56,1,0.612035369604424,0,1,3,0.999823185528538,1889.81625247453,NA
"404","pred_sim1[1]",0.20693708531,0.184222,0.124897636685266,0.124301184,0.040126895,0.44133825,1.0015287412117,1813.37931176806,1848.25244668759
"405","pred_sim1[2]",1.9885,2,0.805414238791458,1.4826,1,3,1.0055372437359,1977.06879071584,NA
"406","pred_sim1[3]",0.70809913785,0.744189,0.300595649658473,0.3792653886,0.22313625,1,1.00020197125315,2004.90146245736,NA
"407","pred_sim1[4]",2.039,2,0.804240263354553,1.4826,1,3,1.00182060822344,1926.96690451914,NA
"408","pred_sim2[1]",0.2117028677985,0.195507,0.122155715754864,0.1252767348,0.047569515,0.43823825,1.00045205298863,1725.0821902416,1961.52960842579
"409","pred_sim2[2]",1.9935,2,0.820849954208235,1.4826,1,3,0.999591921374865,1924.09845792468,NA
"410","pred_sim2[3]",0.71697310065,0.7775615,0.29514569904439,0.3297873201,0.22893,1,1.00120230515289,2031.22645057733,NA
"411","pred_sim2[4]",1.97,2,0.823674219342699,1.4826,1,3,0.999541147307971,1870.64582840726,NA
"412","pred_com1[1]",0.21058763156,0.19127,0.125042112900748,0.1246844361,0.040182755,0.43755575,1.00079920148162,1909.15746337264,1771.91229286663
"413","pred_com1[2]",1.9665,2,0.789106516604237,1.4826,1,3,0.999628680515051,1967.54229645783,NA
"414","pred_com1[3]",0.7108713242,0.76676,0.30111799006951,0.345801624,0.21676095,1,1.00079201690248,2032.57525918204,NA
"415","pred_com1[4]",1.9595,2,0.785600620014447,1.4826,1,3,0.999551766393925,1863.35527994549,NA
"416","pred_com2[1]",0.204868937785,0.18838,0.123865102990826,0.1211981022,0.03701877,0.4380614,1.0007525582553,1973.38543158702,1756.99714091087
"417","pred_com2[2]",2.0955,2,0.844237003488374,1.4826,1,3,0.999560810459579,1845.25295051407,NA
"418","pred_com2[3]",0.70973097305,0.745062,0.29661000437824,0.3779710788,0.2407341,1,1.00062915044855,2141.81888588742,NA
"419","pred_com2[4]",2.1005,2,0.858351987279714,1.4826,1,3,0.999594775692626,1816.65552043306,NA
"420","Chain",1,1,0,0,1,1,NA,NA,NA
