# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_revision_v9_Frechet_generalized_model
# start_datetime = 2022-09-26 14:09:00 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d47e126322.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d46e5662b.json
# random
#   seed = 1760951269
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/rev_fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_revision_v9_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,stay,alpha,k,tau
# Stepsize adaptation complete.
# eta = 0.1
0,-926.933,-7.39556,1.5752,1.03253,0.100803,2.78212,1.19379,0.837441,1.41233,1,0
0,-926.071,-3.48455,1.54311,1.02747,0.0991196,2.84498,1.17602,0.897047,1.36887,1,0
0,-927.196,-1.77874,1.55625,0.975386,0.140512,2.63333,1.21973,0.867869,1.34507,1,0
0,-921.979,-1.35477,1.553,1.00077,0.104342,2.70343,1.22935,0.87596,1.34494,1,0
0,-920.18,-1.38541,1.47791,0.988136,0.138635,2.70756,1.26971,0.911529,1.36058,1,0
0,-929.064,-3.85658,1.51051,0.983549,0.12961,2.46992,1.17393,1.00079,1.35685,1,0
0,-921.688,-1.18378,1.51169,0.994007,0.154694,2.67599,1.28163,0.870878,1.34967,1,0
0,-924.13,-2.80192,1.5354,0.987491,0.164344,2.73568,1.24697,1.01484,1.32091,1,0
0,-925.653,-3.56124,1.56728,1.00326,0.121626,2.5846,1.2162,0.985842,1.39556,1,0
0,-922.38,-1.48907,1.55425,0.992569,0.103745,2.71689,1.19781,0.986004,1.34733,1,0
0,-930.904,-3.62127,1.55593,0.982705,0.0971604,2.50062,1.19857,0.901217,1.34017,1,0
0,-922.118,-4.56951,1.45595,0.954474,0.104713,2.72206,1.36194,0.926337,1.34589,1,0
0,-923.053,-3.3867,1.5178,0.949253,0.116704,2.83284,1.19405,0.937476,1.32151,1,0
0,-928.368,-10.2433,1.45298,1.04376,0.119857,2.47719,1.41314,0.885642,1.40131,1,0
0,-922.641,-4.30704,1.44471,0.998289,0.124312,2.7244,1.29598,0.900333,1.32384,1,0
0,-921.81,-1.43726,1.56476,1.00774,0.141064,2.70973,1.21886,0.926261,1.35992,1,0
0,-924.819,-3.1813,1.52502,1.02307,0.137431,2.50811,1.18216,0.883828,1.36941,1,0
0,-921.871,-2.32959,1.52743,1.03456,0.113738,2.7157,1.23446,0.932357,1.392,1,0
0,-922.557,-3.04941,1.50997,1.02076,0.107999,2.70079,1.05431,0.986948,1.3445,1,0
0,-926.336,-4.99688,1.5337,0.978872,0.0888372,2.72284,1.03904,1.01182,1.37775,1,0
0,-924.671,-3.12044,1.49923,1.02467,0.127561,2.81439,1.38874,0.949102,1.35998,1,0
0,-922.102,-1.2243,1.50611,0.982442,0.10465,2.72642,1.13869,0.903904,1.34085,1,0
0,-921.39,-2.53199,1.51104,0.981609,0.112615,2.69414,1.39996,0.849333,1.34567,1,0
0,-926.354,-6.33087,1.50008,0.951071,0.126461,2.72415,1.39813,0.962228,1.28504,1,0
0,-921.338,-2.66595,1.48473,0.998555,0.127003,2.73356,1.38218,0.862516,1.35969,1,0
0,-924.631,-2.26397,1.52006,0.986073,0.192611,2.6621,1.25843,0.955284,1.36391,1,0
0,-921.577,-3.66828,1.47386,0.984406,0.130404,2.79233,1.37583,0.969079,1.32671,1,0
0,-924.472,-2.82414,1.49429,0.990077,0.103208,2.51668,1.19648,0.891005,1.36651,1,0
0,-921.319,-1.06481,1.49824,0.990513,0.109019,2.72108,1.16198,0.895805,1.33856,1,0
0,-924.633,-3.26933,1.55197,1.02556,0.139924,2.69046,1.41259,0.872821,1.35303,1,0
0,-927.278,-5.03063,1.47528,0.98714,0.100247,2.72387,1.02006,0.990476,1.36339,1,0
0,-923.23,-5.53549,1.55924,0.975523,0.0774315,2.68686,1.42241,0.886807,1.37729,1,0
0,-921.918,-1.06642,1.53168,1.01168,0.114346,2.59999,1.15624,0.930944,1.35958,1,0
0,-922.31,-1.0749,1.51717,0.971559,0.144732,2.66327,1.26255,0.928923,1.37653,1,0
0,-927.759,-5.19887,1.49703,0.969823,0.20329,2.64356,1.21325,1.05429,1.34852,1,0
0,-924.497,-3.04077,1.55231,1.03929,0.142119,2.67283,1.31355,0.929917,1.32078,1,0
0,-923.018,-3.1973,1.54835,1.01908,0.102263,2.7405,1.05768,0.913823,1.3573,1,0
0,-923.279,-1.84237,1.56063,0.975087,0.105747,2.70601,1.32625,0.929703,1.34299,1,0
0,-924.342,-3.2388,1.57392,1.03954,0.119351,2.61679,1.29537,0.932513,1.35144,1,0
0,-920.458,-1.58776,1.5084,1.02883,0.13159,2.67599,1.20138,0.994131,1.3401,1,0
0,-921.168,-3.62148,1.52597,0.978689,0.149202,2.887,1.18823,0.901271,1.37982,1,0
0,-921.272,-1.14386,1.51258,1.0054,0.0973424,2.65033,1.17859,0.887154,1.34856,1,0
0,-926.757,-4.517,1.49921,1.01747,0.132602,2.87417,1.39811,0.871633,1.34595,1,0
0,-922.925,-3.00193,1.53668,1.00593,0.12643,2.67183,1.22143,0.866992,1.40781,1,0
0,-919.994,-2.86948,1.52556,1.00214,0.174422,2.79739,1.19199,0.859533,1.35944,1,0
0,-923.64,-2.4106,1.48998,0.976549,0.085057,2.71296,1.16547,0.912962,1.35109,1,0
0,-920.45,-1.24005,1.50068,1.02626,0.129942,2.72578,1.24315,0.967127,1.35573,1,0
0,-924.366,-4.31904,1.47181,0.949162,0.173345,2.68476,1.31157,0.963056,1.34238,1,0
0,-920.371,-1.04675,1.52263,0.989508,0.120503,2.74231,1.28645,0.865808,1.34323,1,0
0,-920.769,-3.47661,1.4726,1.00628,0.159881,2.68981,1.1097,0.987688,1.33786,1,0
0,-930.489,-7.86401,1.52227,0.947114,0.127492,2.72056,1.27368,1.16397,1.34495,1,0
0,-923.231,-0.886943,1.52381,0.994952,0.109592,2.57504,1.20823,0.937912,1.34692,1,0
0,-931.284,-8.24822,1.55768,1.01527,0.195395,2.91785,1.42839,0.967417,1.33867,1,0
0,-920.924,-0.848865,1.51222,1.00697,0.115026,2.65875,1.15948,0.884017,1.34295,1,0
0,-924.71,-1.14659,1.54427,0.963562,0.116472,2.6454,1.25681,0.953675,1.3583,1,0
0,-921.376,-1.86511,1.50613,0.979072,0.108013,2.68187,1.32031,1.0157,1.36168,1,0
0,-921.103,-2.32029,1.53156,1.04707,0.117128,2.63627,1.24809,0.894045,1.36836,1,0
0,-924.227,-4.77919,1.45376,0.990449,0.103138,2.57866,1.27311,0.916891,1.39261,1,0
0,-927.359,-6.18961,1.4902,0.959629,0.117014,2.6487,1.37119,1.01868,1.28991,1,0
0,-921.881,-3.4342,1.5346,1.05272,0.107663,2.66893,1.14447,0.906446,1.32389,1,0
0,-920.221,-1.17897,1.52267,1.01433,0.131875,2.74926,1.25751,0.934741,1.3244,1,0
0,-921.631,-1.93601,1.54483,1.01116,0.104136,2.77283,1.21626,0.969845,1.32809,1,0
0,-931.396,-4.0959,1.55106,0.948064,0.107701,2.64246,1.15293,1.01868,1.32327,1,0
0,-924.918,-2.63691,1.48809,0.956758,0.0996468,2.64086,1.13326,0.953106,1.35582,1,0
0,-923.584,-4.15252,1.52436,0.974493,0.108568,2.71072,1.35062,0.799275,1.37138,1,0
0,-923.345,-2.33767,1.51991,0.971965,0.114744,2.78246,1.08085,0.938071,1.34108,1,0
0,-920.375,-0.840718,1.53028,0.980069,0.147615,2.7436,1.25544,0.94368,1.361,1,0
0,-925.46,-7.40672,1.54626,1.07657,0.0881935,2.69136,1.05527,0.943779,1.34376,1,0
0,-921.599,-1.118,1.51784,0.992171,0.142875,2.67658,1.15517,0.992088,1.34216,1,0
0,-922.33,-1.48407,1.49997,0.991125,0.105173,2.65187,1.10507,0.92053,1.35957,1,0
0,-924.115,-2.80443,1.50314,1.04435,0.13454,2.79171,1.27566,0.966362,1.3481,1,0
0,-926.253,-3.8401,1.54014,0.982264,0.182244,2.77096,1.40065,0.886112,1.35102,1,0
0,-924.262,-5.46888,1.51296,1.00749,0.139762,2.73564,1.09042,0.777711,1.3444,1,0
0,-924.206,-1.42396,1.55916,0.983565,0.120979,2.63823,1.23657,0.910915,1.37587,1,0
0,-921.128,-1.77977,1.49845,1.00911,0.146653,2.72085,1.32638,0.954099,1.37662,1,0
0,-922.252,-2.86762,1.51052,1.02589,0.134276,2.73569,1.28202,1.02265,1.32178,1,0
0,-920.117,-1.64913,1.49383,0.98797,0.149557,2.76068,1.139,0.942238,1.35667,1,0
0,-927.719,-5.15994,1.49287,1.03284,0.099818,2.7604,1.43097,0.905874,1.39175,1,0
0,-929.254,-2.31592,1.55169,0.974116,0.155602,2.59685,1.23995,0.865963,1.34983,1,0
0,-922.343,-3.18963,1.50593,0.972248,0.150983,2.72832,1.32667,0.910601,1.40193,1,0
0,-922.723,-3.06547,1.5608,1.02884,0.110773,2.61707,1.20164,0.909203,1.38928,1,0
0,-929.995,-3.64583,1.53858,0.992636,0.192245,2.57932,1.22587,0.852373,1.35317,1,0
0,-928.459,-5.90774,1.49043,0.94939,0.132132,2.70564,0.982859,0.905321,1.36091,1,0
0,-930.309,-5.32678,1.53761,0.947099,0.110673,2.66249,1.07076,1.05956,1.35111,1,0
0,-923.195,-2.95835,1.52495,1.00029,0.0953231,2.72886,1.19497,0.989159,1.3059,1,0
0,-930.083,-3.71789,1.5088,1.00233,0.166987,2.49603,1.33251,0.940425,1.35549,1,0
0,-925.352,-2.40777,1.52133,0.988981,0.168426,2.69416,1.34619,0.919878,1.31913,1,0
0,-921.26,-3.8469,1.46103,1.00962,0.103764,2.60637,1.34954,0.883283,1.34127,1,0
0,-926.754,-8.48369,1.5221,1.0225,0.0940576,2.46927,1.54047,0.877075,1.35859,1,0
0,-925.854,-5.25458,1.58011,0.99105,0.0770841,2.62469,1.36704,0.959023,1.34865,1,0
0,-924.303,-2.75602,1.51955,1.01033,0.120468,2.55588,1.23527,1.04129,1.35626,1,0
0,-921.87,-1.82431,1.52801,0.963842,0.0985353,2.71015,1.3377,0.907017,1.34383,1,0
0,-924.013,-0.534635,1.53766,0.982591,0.128795,2.61772,1.21248,0.914223,1.35262,1,0
0,-922.526,-2.77982,1.51948,0.970471,0.112957,2.82343,1.24349,0.909146,1.39204,1,0
0,-926.524,-4.69996,1.46345,0.953218,0.138097,2.55522,1.26345,0.981746,1.37101,1,0
0,-921.095,-2.51509,1.51546,0.979696,0.158536,2.80071,1.3683,0.919753,1.34389,1,0
0,-921.145,-2.54577,1.45868,0.979166,0.12911,2.65349,1.27174,0.945078,1.34221,1,0
0,-924.217,-5.13008,1.49755,0.955498,0.180829,2.73793,1.22294,0.813917,1.36542,1,0
0,-924.432,-3.67198,1.49957,0.942785,0.0834585,2.69344,1.28037,0.910435,1.35008,1,0
0,-920.905,-1.53364,1.51901,1.00344,0.13374,2.71471,1.23624,0.848416,1.37372,1,0
0,-923.354,-4.82657,1.56061,1.02165,0.133447,2.82891,1.10035,1.0044,1.32598,1,0
0,-924.052,-4.46218,1.48525,1.01781,0.15583,2.76449,1.36064,0.983768,1.3104,1,0
0,-923.418,-1.57075,1.51205,0.982917,0.131301,2.65454,1.14292,0.967908,1.31966,1,0
0,-921.724,-2.71953,1.49408,0.965398,0.0919394,2.66726,1.34927,0.943204,1.33336,1,0
0,-927.957,-3.24987,1.54086,0.986294,0.186665,2.57819,1.1444,0.947899,1.36858,1,0
0,-924.499,-2.78138,1.51278,1.04349,0.105949,2.78544,1.30922,0.940091,1.34263,1,0
0,-922.345,-4.11214,1.4693,1.02199,0.140203,2.74784,1.22955,0.873163,1.31057,1,0
0,-921.743,-3.20649,1.53935,1.01874,0.103155,2.72451,1.38214,0.874037,1.3212,1,0
0,-925.788,-4.1715,1.48946,0.945803,0.132638,2.70912,1.11332,0.960535,1.31284,1,0
0,-924.137,-4.47693,1.53993,1.01611,0.125754,2.74205,1.06555,0.842783,1.38941,1,0
0,-921.912,-3.68279,1.52786,0.970692,0.143433,2.8563,1.12241,1.00275,1.34844,1,0
0,-924.978,-3.65118,1.49413,0.968355,0.112286,2.80156,1.16382,1.0082,1.38696,1,0
0,-921.474,-2.34549,1.50844,1.04048,0.156618,2.6557,1.25486,0.973885,1.35821,1,0
0,-927.108,-2.80882,1.54693,0.965005,0.0952548,2.67733,1.14466,0.943691,1.31868,1,0
0,-924.077,-1.13787,1.51593,0.963436,0.105214,2.63428,1.18976,0.910647,1.35701,1,0
0,-933.106,-7.82299,1.57716,0.929843,0.185899,2.70499,1.29267,0.881637,1.39299,1,0
0,-923.827,-1.8171,1.52412,0.982123,0.143389,2.68034,1.21669,0.859127,1.31958,1,0
0,-924.367,-4.80498,1.48155,1.01641,0.150526,2.72341,1.10808,0.938292,1.40915,1,0
0,-927.598,-2.74926,1.56069,1.01262,0.147124,2.56048,1.30815,0.939536,1.36691,1,0
0,-926.569,-6.31994,1.5868,1.02569,0.0899814,2.56037,1.25295,0.875067,1.39054,1,0
0,-931.332,-4.81924,1.52121,1.01808,0.09342,2.87528,1.156,1.01747,1.33292,1,0
0,-921.734,-1.51694,1.54284,1.02229,0.139129,2.6297,1.16359,0.900191,1.363,1,0
0,-925.591,-5.59901,1.57985,1.05974,0.131509,2.66128,1.22282,1.02059,1.34648,1,0
0,-936.541,-6.4262,1.58749,0.952044,0.0895967,2.58547,1.09697,0.885729,1.33996,1,0
0,-928.715,-4.51759,1.50191,0.960675,0.0931073,2.55978,1.24904,0.909077,1.30196,1,0
0,-938.673,-13.053,1.48638,0.952858,0.118467,2.63641,1.06258,0.7703,1.44002,1,0
0,-921.13,-2.50791,1.56052,0.99499,0.123871,2.79036,1.22335,0.957971,1.38654,1,0
0,-923.61,-1.9878,1.56565,1.01037,0.154169,2.70682,1.25933,0.956976,1.34278,1,0
0,-928.183,-4.4219,1.48691,0.934729,0.102057,2.64709,1.16957,0.855376,1.35781,1,0
0,-923.2,-3.00776,1.49793,0.962775,0.103957,2.68165,1.28662,0.943305,1.40003,1,0
0,-922.073,-2.74378,1.51204,1.03905,0.173596,2.68473,1.26859,0.889696,1.35191,1,0
0,-922.962,-2.45309,1.53443,1.00267,0.110896,2.70405,1.06969,0.976826,1.33054,1,0
0,-921.783,-1.88126,1.54534,1.00697,0.104935,2.78379,1.18825,0.91491,1.37678,1,0
0,-926.161,-4.61188,1.58925,0.987155,0.0954175,2.69793,1.20613,1.02221,1.37249,1,0
0,-936.804,-6.245,1.54509,0.97832,0.21265,2.74168,1.43159,0.935684,1.31825,1,0
0,-922.297,-1.3041,1.52357,1.00665,0.144329,2.61356,1.18236,0.992075,1.35795,1,0
0,-931.071,-7.46442,1.53788,1.02738,0.107233,2.43578,1.09116,0.964353,1.31117,1,0
0,-922.368,-2.59271,1.52991,1.03437,0.116178,2.8042,1.29252,0.924847,1.32743,1,0
0,-931.969,-5.691,1.62076,0.986571,0.13989,2.64311,1.24408,0.950116,1.37027,1,0
0,-922.506,-2.70927,1.48325,1.01141,0.0873279,2.72404,1.28044,0.919758,1.33173,1,0
0,-922.664,-3.0776,1.49783,1.01497,0.127007,2.62543,1.29873,0.867518,1.30646,1,0
0,-922.749,-3.47416,1.47201,0.957396,0.101461,2.76756,1.2707,0.974345,1.33919,1,0
0,-924.328,-4.08912,1.50563,0.962105,0.124938,2.92164,1.21324,0.916375,1.36467,1,0
0,-922.099,-4.4699,1.52154,1.01333,0.090364,2.70579,1.37608,0.818039,1.33206,1,0
0,-927.694,-2.60562,1.56181,0.977474,0.124472,2.64767,1.23867,0.839152,1.33413,1,0
0,-923.082,-3.44164,1.55004,1.01478,0.127741,2.71884,1.19006,0.804366,1.34841,1,0
0,-921.622,-2.47225,1.51179,1.02481,0.124642,2.70948,1.36671,0.854532,1.362,1,0
0,-924.466,-4.24224,1.494,0.963611,0.0922491,2.68186,1.2722,0.812492,1.33677,1,0
0,-922.269,-3.74405,1.48637,1.03383,0.103811,2.60857,1.25244,1.0359,1.35642,1,0
0,-924.903,-3.57498,1.56917,0.989077,0.0847828,2.66339,1.15756,0.974633,1.37309,1,0
0,-924.921,-3.37512,1.53937,1.01088,0.113644,2.6072,1.04977,0.881482,1.33049,1,0
0,-923.764,-2.5346,1.51052,0.997055,0.0916905,2.53895,1.25369,0.925511,1.33123,1,0
0,-930.707,-6.59487,1.60242,0.945041,0.0948716,2.77806,1.20713,0.956318,1.33451,1,0
0,-920.75,-3.9779,1.50652,0.95649,0.15751,2.86995,1.17152,0.926021,1.33481,1,0
0,-926.217,-2.45084,1.55388,0.957043,0.132274,2.65321,1.33514,0.958316,1.37065,1,0
0,-929.358,-4.62138,1.56305,1.00225,0.214155,2.70887,1.24874,0.893829,1.32938,1,0
0,-926.188,-4.64544,1.55836,1.02305,0.122826,2.61256,1.28732,0.795565,1.34937,1,0
0,-927.629,-1.87905,1.52678,0.985532,0.146558,2.55917,1.29942,0.885225,1.33985,1,0
0,-922.234,-2.8205,1.52523,0.992466,0.0772345,2.64551,1.24898,0.973602,1.3704,1,0
0,-920.66,-1.28035,1.52683,1.01196,0.124573,2.75869,1.18476,0.921599,1.38031,1,0
0,-922.346,-2.33545,1.54963,1.00674,0.0956112,2.76328,1.17182,0.992944,1.35278,1,0
0,-926.11,-5.45445,1.48589,1.03713,0.133504,2.7022,1.13725,0.831839,1.39964,1,0
0,-927.102,-3.11471,1.51873,0.995239,0.103772,2.50267,1.20103,0.88312,1.32683,1,0
0,-922.679,-1.98486,1.53813,0.973327,0.141786,2.69062,1.22317,0.969373,1.39196,1,0
0,-927.234,-3.33672,1.57279,0.94927,0.107085,2.73886,1.19576,0.898683,1.34671,1,0
0,-926.309,-3.79491,1.5219,1.02203,0.135273,2.49781,1.2261,1.02085,1.35367,1,0
0,-924.904,-3.3653,1.49921,0.943788,0.137415,2.64918,1.34593,0.899313,1.37943,1,0
0,-923.158,-1.4685,1.52255,0.998165,0.125356,2.58344,1.25935,0.877789,1.37674,1,0
0,-920.966,-1.35222,1.49341,1.00726,0.154222,2.65163,1.27729,0.931147,1.36744,1,0
0,-928.511,-5.03472,1.45755,0.986657,0.0966782,2.71305,1.20233,0.958787,1.40453,1,0
0,-928.174,-2.52962,1.54432,0.949232,0.116381,2.66918,1.24645,0.91551,1.31779,1,0
0,-922.314,-2.98244,1.49968,0.956218,0.111434,2.81114,1.27633,0.875436,1.36954,1,0
0,-930.868,-4.643,1.55728,0.959014,0.165443,2.64547,1.36102,1.01779,1.37575,1,0
0,-926.915,-3.7419,1.53945,0.977632,0.156848,2.73705,1.38315,0.98785,1.31316,1,0
0,-920.382,-1.12646,1.48911,1.01101,0.131329,2.61645,1.20432,0.948146,1.34677,1,0
0,-921.658,-2.29178,1.52883,1.01997,0.0869552,2.7202,1.22633,0.933368,1.32561,1,0
0,-925.074,-7.39853,1.58682,1.04041,0.114847,2.76829,1.0207,0.919111,1.38053,1,0
0,-925.291,-8.7156,1.57219,0.959202,0.0713832,2.85054,1.39366,0.917124,1.32072,1,0
0,-921.758,-0.968782,1.511,0.977545,0.109213,2.72022,1.16874,0.928832,1.33112,1,0
0,-926.035,-4.98233,1.54262,1.00344,0.17147,2.66741,1.29562,1.01651,1.41035,1,0
0,-924.488,-3.99181,1.55502,1.00642,0.172123,2.66442,1.04226,0.940815,1.34953,1,0
0,-925.034,-5.26029,1.49663,1.02444,0.140614,2.72922,1.11017,0.992689,1.41429,1,0
0,-922.507,-3.50243,1.5575,1.01799,0.105005,2.70947,1.31946,0.830153,1.36788,1,0
0,-920.071,-0.9059,1.50764,1.02191,0.118714,2.70251,1.20462,0.962755,1.34101,1,0
0,-922.032,-2.45538,1.50274,0.953904,0.134443,2.74439,1.29104,0.971457,1.32534,1,0
0,-923.518,-2.86118,1.50733,0.959567,0.105647,2.82464,1.19595,0.869318,1.34884,1,0
0,-924.556,-3.26381,1.50842,0.962247,0.169734,2.73662,1.39481,0.927506,1.33838,1,0
0,-921.596,-1.77346,1.53516,0.978583,0.169701,2.75932,1.27128,0.907165,1.35036,1,0
0,-921.807,-1.94751,1.52268,1.018,0.101893,2.67401,1.11074,0.877723,1.3476,1,0
0,-925.54,-4.57746,1.59549,0.989975,0.112444,2.72457,1.40129,0.960946,1.3545,1,0
0,-921.151,-2.22405,1.51326,1.03111,0.111726,2.63195,1.2498,0.846891,1.34429,1,0
0,-928.038,-5.22374,1.51028,1.02021,0.0713282,2.76444,1.16867,0.843826,1.35259,1,0
0,-926.732,-4.30304,1.47508,0.953799,0.184575,2.62051,1.25221,0.891115,1.34295,1,0
0,-923.316,-2.89171,1.56322,1.01163,0.107504,2.64598,1.12215,0.925552,1.38568,1,0
0,-924.347,-4.49225,1.55469,1.0466,0.153704,2.80718,1.33952,0.930962,1.36972,1,0
0,-924.06,-3.92491,1.49411,0.983558,0.0803946,2.52301,1.2648,0.921479,1.35584,1,0
0,-925.576,-1.8148,1.52773,0.953687,0.119083,2.68107,1.20488,0.880569,1.32974,1,0
0,-922.296,-6.35923,1.53995,0.993163,0.181849,2.86931,1.17135,1.07041,1.36033,1,0
0,-926.115,-5.08275,1.51572,1.00684,0.112258,2.6386,1.38808,1.03496,1.29755,1,0
0,-922.057,-3.88379,1.47412,1.02823,0.0880923,2.65144,1.29976,0.8825,1.33505,1,0
0,-921.554,-11.4847,1.505,0.993738,0.294961,2.89973,1.11397,0.956897,1.33125,1,0
0,-927.061,-3.22484,1.57662,0.993006,0.143886,2.68179,1.10819,0.962523,1.32975,1,0
0,-923.152,-3.56039,1.50049,0.98535,0.100874,2.77957,1.36281,0.900847,1.39643,1,0
0,-921.161,-0.978908,1.53101,0.979497,0.122831,2.74243,1.2247,0.992216,1.34466,1,0
0,-925.557,-1.31561,1.54379,1.00193,0.139026,2.56748,1.25982,0.937238,1.35252,1,0
0,-924.265,-4.14211,1.49045,0.973593,0.158475,2.67737,1.31337,0.875418,1.40554,1,0
0,-922.162,-2.31405,1.54224,1.03789,0.146579,2.69984,1.27463,0.986815,1.348,1,0
0,-924.894,-4.08227,1.56502,0.978958,0.17494,2.8055,1.26825,0.958394,1.32271,1,0
0,-927.847,-1.47885,1.54238,0.974204,0.120817,2.56441,1.25088,0.936033,1.33904,1,0
0,-921.47,-2.87419,1.5225,1.00311,0.0913213,2.67828,1.35259,1.02338,1.36062,1,0
0,-921.2,-2.61263,1.53406,0.993965,0.132896,2.81269,1.36345,0.989864,1.33724,1,0
0,-931.778,-6.70453,1.50667,1.01819,0.159841,2.77215,1.52836,0.90718,1.39574,1,0
0,-932.582,-9.52047,1.53885,1.09126,0.156906,2.87189,1.14771,0.954706,1.31912,1,0
0,-932.493,-5.9534,1.5619,0.968712,0.173805,2.70671,1.20208,1.05427,1.30752,1,0
0,-924.248,-2.78834,1.5549,0.994294,0.0815245,2.62163,1.20694,0.966938,1.34837,1,0
0,-920.559,-1.64581,1.52009,0.977042,0.129715,2.81736,1.19798,0.921041,1.33056,1,0
0,-923.015,-5.2141,1.46637,0.991857,0.203446,2.64206,1.13713,0.869822,1.35178,1,0
0,-923.144,-3.73087,1.55288,1.00164,0.0895153,2.79256,1.27285,1.02262,1.3367,1,0
0,-927.626,-4.52029,1.53324,0.934423,0.114302,2.6395,1.43993,0.927742,1.35146,1,0
0,-934.912,-4.44368,1.57133,0.941546,0.119875,2.63421,1.13228,0.912863,1.32344,1,0
0,-923.679,-4.23347,1.55734,1.01535,0.0802918,2.63307,1.23663,0.848431,1.37025,1,0
0,-933.489,-7.76885,1.61138,0.998946,0.13447,2.64606,1.17657,1.09157,1.3609,1,0
0,-924.299,-3.86573,1.48981,0.958589,0.091001,2.58598,1.35394,0.880688,1.35533,1,0
0,-922.42,-0.918484,1.53946,0.988175,0.108083,2.65307,1.21501,0.890425,1.37084,1,0
0,-923.396,-4.12345,1.55074,1.017,0.120113,2.73838,1.09389,0.91637,1.40553,1,0
0,-921.293,-2.34461,1.51871,0.984729,0.126581,2.76288,1.34824,0.909003,1.31173,1,0
0,-921.673,-2.07211,1.54635,1.02077,0.127874,2.64005,1.14467,0.942391,1.38377,1,0
0,-930.054,-6.93161,1.59546,1.01084,0.105508,2.68749,1.12431,1.07669,1.33105,1,0
0,-921.325,-2.13001,1.52097,0.995915,0.140778,2.74463,1.3765,0.873685,1.37159,1,0
0,-927.498,-1.92737,1.55401,0.987696,0.136783,2.57715,1.29799,0.97667,1.35668,1,0
0,-924.181,-4.45874,1.4662,0.999253,0.136338,2.68706,1.35512,0.984221,1.3987,1,0
0,-922.116,-5.8572,1.54306,0.986552,0.189532,2.84897,1.07433,0.938521,1.32056,1,0
0,-922.979,-3.91121,1.55912,0.959067,0.104076,2.7652,1.37781,0.867681,1.36234,1,0
0,-921.716,-4.46228,1.55039,0.963153,0.173827,2.83563,1.29686,0.943821,1.38147,1,0
0,-932.774,-3.40277,1.56667,0.952416,0.147429,2.60253,1.31945,0.90283,1.34802,1,0
0,-922.713,-3.68426,1.50381,1.0442,0.128913,2.50899,1.23582,0.906893,1.35897,1,0
0,-922.858,-2.36835,1.48873,1.00584,0.143935,2.59141,1.22839,0.917375,1.31536,1,0
0,-923.175,-3.26839,1.53236,1.00045,0.121243,2.7785,1.13836,0.998806,1.30683,1,0
0,-920.618,-2.85247,1.49854,0.968206,0.108688,2.8159,1.35999,0.952184,1.33937,1,0
0,-920.269,-1.00865,1.50717,1.01134,0.131297,2.6914,1.2904,0.927266,1.37802,1,0
0,-928.259,-3.48418,1.50177,0.997905,0.0959686,2.8385,1.13564,1.00443,1.35353,1,0
0,-927.835,-5.40458,1.54501,1.03375,0.117929,2.49183,1.10039,0.973335,1.32346,1,0
0,-923.27,-4.684,1.53707,1.03346,0.082459,2.7207,1.27054,0.911641,1.30367,1,0
0,-922.242,-3.65741,1.51622,1.00921,0.0824205,2.69643,1.31879,1.03537,1.34506,1,0
0,-926.745,-4.14915,1.55547,0.988683,0.156679,2.63429,1.12538,0.842603,1.39017,1,0
0,-922.078,-1.86921,1.51153,1.01628,0.0997993,2.70218,1.10434,0.899359,1.35201,1,0
0,-923.559,-1.77227,1.55215,0.99628,0.14743,2.64114,1.13584,0.953654,1.37071,1,0
0,-925.254,-3.67765,1.56966,1.01577,0.131119,2.65667,1.19067,0.818088,1.35302,1,0
0,-926.879,-2.81302,1.51647,0.941619,0.140604,2.62165,1.32247,0.921606,1.36916,1,0
0,-924.466,-1.05572,1.51445,0.971366,0.138918,2.59555,1.20839,0.919605,1.36383,1,0
0,-921.534,-2.47772,1.52364,1.00565,0.192244,2.71159,1.22185,0.917185,1.37404,1,0
0,-927.332,-5.91902,1.48858,0.930325,0.13918,2.65782,1.45069,0.959396,1.33339,1,0
0,-924.544,-1.40421,1.52062,0.968456,0.14706,2.62495,1.17113,0.903393,1.3697,1,0
0,-923.913,-1.36354,1.55549,0.996398,0.123067,2.63111,1.33285,0.947221,1.35643,1,0
